NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,100,2200,6,0.9807297692132307,0.980426382354581,0.9858012170385395,0.7852004110996916,0.6416040100250626,446955,75580,57991
10,150,800,6,0.9863579939368862,0.9861432167808175,0.9837728194726166,0.841726618705036,0.7192982456140351,508383,81852,61956
10,150,1000,6,0.9863579939368862,0.9861432167808175,0.9837728194726166,0.8365878725590956,0.7092731829573935,499564,81235,61560
10,150,1400,6,0.985783771459454,0.9855599538536096,0.9837728194726166,0.8129496402877698,0.681704260651629,475576,79252,60324
10,150,1200,6,0.9863579939368862,0.9861432167808175,0.9837728194726166,0.8252826310380267,0.6942355889724311,488278,80359,60993
10,150,1600,6,0.981645991842663,0.9813570298193172,0.9837728194726166,0.7975334018499486,0.656641604010025,462699,77955,59502
10,150,2200,6,0.9724457655314513,0.9720119568900077,0.9756592292089249,0.7440904419321686,0.5739348370927319,423657,73772,56846
10,150,2000,6,0.9793955463980206,0.9790711537884214,0.9817444219066938,0.7656731757451182,0.6115288220551378,436381,75210,57787
10,150,1800,6,0.9805059913359961,0.9801990813608896,0.9837728194726166,0.7800616649537513,0.6290726817042607,449420,76616,58693
10,200,800,6,0.9726484322881921,0.9707339248877433,0.9716024340770791,0.7595066803699897,0.5639097744360902,454370,77554,59231
10,200,1600,6,0.9720742098107599,0.9701506619605355,0.9716024340770791,0.736896197327852,0.543859649122807,424158,74699,57487
10,200,1400,6,0.9720742098107599,0.9701506619605355,0.9716024340770791,0.7440904419321686,0.5538847117794486,434196,75781,58158
10,200,1200,6,0.9726484322881921,0.9707339248877433,0.9716024340770791,0.7523124357656732,0.5588972431077694,443427,76647,58684
10,200,1000,6,0.9726484322881921,0.9707339248877433,0.9716024340770791,0.7574511819116135,0.5614035087719298,450640,77253,59066
10,200,2200,6,0.9640139840062151,0.9619635374896535,0.9634888438133874,0.6937307297019527,0.48370927318295737,391738,71039,55147
10,200,1800,6,0.9720742098107599,0.9701506619605355,0.9716024340770791,0.723535457348407,0.5288220551378446,413407,73544,56792
10,200,2000,6,0.9709637648727844,0.9690227343880671,0.9695740365111561,0.710174717368962,0.5112781954887218,402531,72322,55980
10,250,800,6,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6649537512846866,0.40852130325814534,396872,72067,55974
10,250,1000,6,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6649537512846866,0.40852130325814534,396651,72053,55957
10,250,1600,6,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6546762589928058,0.40100250626566414,380462,70411,54925
10,250,1200,6,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6639260020554985,0.40852130325814534,393473,71800,55774
10,250,1400,6,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6608427543679343,0.40852130325814534,387702,71225,55417
10,250,2200,6,0.926875300833467,0.9242401499328818,0.9371196754563894,0.6238437821171634,0.37593984962406013,354881,67323,52947
10,250,2000,6,0.9338250817000363,0.9312993468312954,0.9411764705882353,0.6361767728674204,0.38847117794486213,363664,68447,53661
10,300,800,6,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,343856,66401,52237
10,250,1800,6,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.645426515930113,0.39849624060150374,372296,69488,54343
10,300,1000,6,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,343856,66401,52237
10,300,1200,6,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,343637,66372,52223
10,300,1600,6,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.578622816032888,0.3208020050125313,336550,65528,51731
10,300,1400,6,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,341078,66077,52053
10,300,1800,6,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5714285714285714,0.3182957393483709,330774,64836,51300
10,300,2000,6,0.901313956139536,0.8997602617821255,0.9107505070993914,0.566289825282631,0.3157894736842105,324251,64016,50764
10,300,2200,6,0.8943641752729667,0.8927010648837119,0.9107505070993914,0.5560123329907503,0.3082706766917293,317406,63094,50183
