NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,150,1600,7,0.9827586206896551,0.8888888888888888,0.9837728194726166,0.7975334018499486,0.656641604010025,232245,38748,30560
10,150,2200,7,0.9719827586206896,0.878968253968254,0.9756592292089249,0.7440904419321686,0.5739348370927319,212685,36678,29148
10,200,800,7,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7595066803699897,0.5639097744360902,228015,38571,30541
10,200,1000,7,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7574511819116135,0.5614035087719298,226137,38415,30452
10,200,2200,7,0.9633620689655172,0.8690476190476191,0.9634888438133874,0.6937307297019527,0.48370927318295737,196705,35338,28294
10,250,800,7,0.9375,0.8432539682539683,0.9432048681541582,0.6649537512846866,0.40852130325814534,199237,35807,28789
10,200,2000,7,0.9698275862068966,0.875,0.9695740365111561,0.710174717368962,0.5112781954887218,202109,35996,28724
10,200,1800,7,0.9719827586206896,0.876984126984127,0.9716024340770791,0.723535457348407,0.5288220551378446,207511,36584,29157
10,200,1600,7,0.9719827586206896,0.876984126984127,0.9716024340770791,0.736896197327852,0.543859649122807,212942,37160,29530
10,200,1400,7,0.9719827586206896,0.876984126984127,0.9716024340770791,0.7440904419321686,0.5538847117794486,217942,37706,29912
10,200,1200,7,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7523124357656732,0.5588972431077694,222535,38124,30214
10,250,1800,7,0.9375,0.8432539682539683,0.9432048681541582,0.645426515930113,0.39849624060150374,186960,34527,27885
10,250,1600,7,0.9375,0.8432539682539683,0.9432048681541582,0.6546762589928058,0.40100250626566414,191052,34978,28187
10,250,1000,7,0.9375,0.8432539682539683,0.9432048681541582,0.6649537512846866,0.40852130325814534,199128,35797,28778
10,250,1400,7,0.9375,0.8432539682539683,0.9432048681541582,0.6608427543679343,0.40852130325814534,194675,35395,28470
10,250,1200,7,0.9375,0.8432539682539683,0.9432048681541582,0.6639260020554985,0.40852130325814534,197537,35666,28674
10,300,800,7,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172756,32970,26783
10,250,2200,7,0.9267241379310345,0.8353174603174603,0.9371196754563894,0.6238437821171634,0.37593984962406013,178246,33460,27171
10,250,2000,7,0.9331896551724138,0.8412698412698413,0.9411764705882353,0.6361767728674204,0.38847117794486213,182656,34032,27529
10,300,1000,7,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172756,32970,26783
10,300,1200,7,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172661,32952,26775
10,300,1400,7,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,171403,32799,26675
10,300,2000,7,0.9030172413793104,0.8154761904761905,0.9107505070993914,0.566289825282631,0.3157894736842105,162953,31795,26003
10,300,1800,7,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5714285714285714,0.3182957393483709,166205,32186,26269
10,300,2200,7,0.896551724137931,0.8095238095238095,0.9107505070993914,0.5560123329907503,0.3082706766917293,159519,31319,25718
10,300,1600,7,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.578622816032888,0.3208020050125313,169115,32520,26496
