NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,1000.0,750,0.0,0.0,5782.0,2865.0,4588.0,2538.0,458587.0,460637.0,615339.0,2887.0,1912.0,1882.0,1155.0,335415.0,336142.0,87865.0,1912.0,966.0,1738.0,880.0,63425.0,64283.0
10,300.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,462053.0,464103.0,615339.0,2887.0,1912.0,1882.0,1155.0,337998.0,338725.0,87865.0,1912.0,966.0,1738.0,880.0,63876.0,64734.0
10,370.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,461948.0,463998.0,615339.0,2887.0,1912.0,1882.0,1155.0,337920.0,338647.0,87865.0,1912.0,966.0,1738.0,880.0,63860.0,64718.0
10,440.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,461745.0,463795.0,615339.0,2887.0,1912.0,1882.0,1155.0,337765.0,338492.0,87865.0,1912.0,966.0,1738.0,880.0,63838.0,64696.0
10,510.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,461474.0,463524.0,615339.0,2887.0,1912.0,1882.0,1155.0,337557.0,338284.0,87865.0,1912.0,966.0,1738.0,880.0,63806.0,64664.0
10,580.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,461157.0,463207.0,615339.0,2887.0,1912.0,1882.0,1155.0,337319.0,338046.0,87865.0,1912.0,966.0,1738.0,880.0,63767.0,64625.0
10,650.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,460800.0,462850.0,615339.0,2887.0,1912.0,1882.0,1155.0,337050.0,337777.0,87865.0,1912.0,966.0,1738.0,880.0,63722.0,64580.0
10,720.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,460405.0,462455.0,615339.0,2887.0,1912.0,1882.0,1155.0,336757.0,337484.0,87865.0,1912.0,966.0,1738.0,880.0,63670.0,64528.0
10,790.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,459984.0,462034.0,615339.0,2887.0,1912.0,1882.0,1155.0,336446.0,337173.0,87865.0,1912.0,966.0,1738.0,880.0,63615.0,64473.0
10,860.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,459541.0,461591.0,615339.0,2887.0,1912.0,1882.0,1155.0,336118.0,336845.0,87865.0,1912.0,966.0,1738.0,880.0,63557.0,64415.0
