NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,300,3500,0.0,0.8685344827586207,0.7857142857142857,0.8640973630831643,0.5015416238437821,0.2706766917293233,137464,28069,23262
10,300,3000,0.0,0.8836206896551724,0.7976190476190477,0.8843813387423936,0.5251798561151079,0.2882205513784461,145615,29372,24254
10,300,3750,0.0,0.8577586206896551,0.7757936507936508,0.8580121703853956,0.4892086330935252,0.2656641604010025,133639,27427,22789
10,300,2750,0.0,0.8900862068965517,0.8035714285714286,0.896551724137931,0.5313463514902363,0.2907268170426065,149952,30039,24717
10,300,2250,0.0,0.896551724137931,0.8095238095238095,0.9087221095334684,0.5529290853031861,0.3082706766917293,158688,31198,25636
10,300,2000,0.0,0.9030172413793104,0.8154761904761905,0.9107505070993914,0.566289825282631,0.3157894736842105,162988,31804,26006
10,300,750,0.0,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172791,32979,26786
10,300,2500,0.0,0.896551724137931,0.8095238095238095,0.9026369168356998,0.5457348406988695,0.2982456140350877,154272,30608,25177
10,300,1000,0.0,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172791,32979,26786
10,300,500,0.0,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172791,32979,26786
10,300,1500,0.0,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5806783144912642,0.3233082706766917,170360,32684,26599
10,300,1750,0.0,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5745118191161357,0.3182957393483709,166984,32287,26338
10,300,1250,0.0,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172509,32933,26760
10,300,3250,0.0,0.875,0.7916666666666666,0.8701825557809331,0.513874614594039,0.2832080200501253,141496,28733,23776
10,370,750,0.0,0.8620689655172413,0.7777777777777778,0.8539553752535497,0.5046248715313464,0.2155388471177944,140411,28952,24130
10,370,500,0.0,0.8620689655172413,0.7777777777777778,0.8539553752535497,0.5046248715313464,0.2155388471177944,140411,28952,24130
10,370,1250,0.0,0.8620689655172413,0.7777777777777778,0.8539553752535497,0.5046248715313464,0.2155388471177944,140411,28952,24129
10,370,1750,0.0,0.8620689655172413,0.7777777777777778,0.8539553752535497,0.5025693730729702,0.213032581453634,138781,28737,23995
10,370,1000,0.0,0.8620689655172413,0.7777777777777778,0.8539553752535497,0.5046248715313464,0.2155388471177944,140411,28952,24130
10,370,1500,0.0,0.8620689655172413,0.7777777777777778,0.8539553752535497,0.5046248715313464,0.2155388471177944,140246,28935,24114
10,370,2000,0.0,0.8599137931034483,0.7777777777777778,0.8539553752535497,0.4984583761562179,0.2105263157894736,136492,28436,23776
10,370,3000,0.0,0.8448275862068966,0.7638888888888888,0.8377281947261663,0.4768756423432682,0.200501253132832,124042,26584,22399
10,370,2750,0.0,0.8512931034482759,0.7698412698412699,0.8438133874239351,0.4809866392600205,0.2030075187969924,127309,27119,22777
10,370,2250,0.0,0.8556034482758621,0.7738095238095238,0.8539553752535497,0.4881808838643371,0.2055137844611528,133649,28021,23507
10,370,2500,0.0,0.8556034482758621,0.7738095238095238,0.847870182555781,0.4861253854059609,0.2030075187969924,130456,27568,23147
10,370,3750,0.0,0.8254310344827587,0.748015873015873,0.8194726166328601,0.4460431654676259,0.1854636591478696,114730,24967,21162
10,370,3500,0.0,0.834051724137931,0.7559523809523809,0.8235294117647058,0.4563206577595067,0.18796992481203,117746,25504,21573
10,440,500,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4193216855087359,0.1453634085213032,113758,25132,21545
10,440,750,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4193216855087359,0.1453634085213032,113758,25132,21545
10,370,3250,0.0,0.8383620689655172,0.7599206349206349,0.8296146044624746,0.4676258992805755,0.1979949874686716,120879,26061,21997
10,440,1250,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4193216855087359,0.1453634085213032,113758,25132,21545
10,440,1750,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4193216855087359,0.1453634085213032,113660,25119,21536
10,440,1500,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4193216855087359,0.1453634085213032,113758,25132,21545
10,440,2000,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4172661870503597,0.1453634085213032,112702,24987,21448
10,440,1000,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.4193216855087359,0.1453634085213032,113758,25132,21545
10,440,3250,0.0,0.8060344827586207,0.7281746031746031,0.7849898580121704,0.3967112024665981,0.137844611528822,102071,23217,20150
10,440,2750,0.0,0.8189655172413793,0.7380952380952381,0.795131845841785,0.4059609455292908,0.1428571428571428,106796,24054,20766
10,440,3000,0.0,0.8125,0.7321428571428571,0.7890466531440162,0.4028776978417266,0.1403508771929824,104421,23633,20469
10,440,2500,0.0,0.8232758620689655,0.7420634920634921,0.7991886409736308,0.408016443987667,0.1428571428571428,108996,24395,21059
10,440,2250,0.0,0.8232758620689655,0.7420634920634921,0.8032454361054767,0.408016443987667,0.1428571428571428,111074,24717,21293
10,510,500,0.0,0.7543103448275862,0.6825396825396826,0.7200811359026369,0.3586844809866392,0.1052631578947368,92341,21669,19088
10,440,3750,0.0,0.7952586206896551,0.7182539682539683,0.7768762677484787,0.3782117163412127,0.1303258145363408,97378,22336,19441
