NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,50,1800,3,0.9913793103448276,0.8968253968253969,0.9959432048681541,0.8643371017471737,0.7669172932330827,245861,39611,31105
10,50,2000,3,0.9892241379310345,0.8948412698412699,0.9939148073022313,0.8376156217882836,0.7268170426065163,237619,38810,30547
10,50,1000,3,0.9978448275862069,0.9027777777777778,0.9979716024340771,0.9527235354573484,0.9097744360902256,280921,42514,33392
10,50,2200,3,0.9827586206896551,0.8888888888888888,0.9878296146044625,0.8057553956834532,0.6716791979949874,229758,37976,29991
10,50,1400,3,0.9956896551724138,0.9007936507936508,0.9979716024340771,0.9095580678314491,0.8471177944862155,263180,41228,32265
10,50,800,3,0.9978448275862069,0.9027777777777778,1.0,0.9701952723535457,0.949874686716792,289307,43070,33859
10,50,1600,3,0.9935344827586207,0.8988095238095238,0.9959432048681541,0.8869475847893115,0.8020050125313283,254543,40413,31658
10,50,1200,3,0.9978448275862069,0.9027777777777778,0.9979716024340771,0.9301130524152107,0.87468671679198,272299,41921,32845
10,100,1400,3,0.9935344827586207,0.8988095238095238,0.9959432048681541,0.8715313463514902,0.7844611528822055,254528,40610,31852
10,100,2000,3,0.9870689655172413,0.8928571428571429,0.9918864097363083,0.8119218910585817,0.6892230576441103,231486,38373,30264
10,100,1200,3,0.9956896551724138,0.9007936507936508,0.9959432048681541,0.8890030832476875,0.8095238095238095,262456,41234,32334
10,100,1600,3,0.9913793103448276,0.8968253968253969,0.9939148073022313,0.8540596094552929,0.7518796992481203,246832,39872,31299
10,100,2200,3,0.9806034482758621,0.8869047619047619,0.9858012170385395,0.7852004110996916,0.6416040100250626,224253,37579,29736
10,100,1000,3,0.9956896551724138,0.9007936507936508,0.9959432048681541,0.9075025693730729,0.8395989974937343,269759,41761,32789
10,100,1800,3,0.9892241379310345,0.8948412698412699,0.9939148073022313,0.8345323741007195,0.7192982456140351,239017,39125,30795
10,100,800,3,0.9956896551724138,0.9007936507936508,0.9959432048681541,0.920863309352518,0.8696741854636592,276464,42215,33148
10,150,800,3,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.841726618705036,0.7192982456140351,255193,40674,32010
10,150,1400,3,0.9849137931034483,0.8908730158730159,0.9837728194726166,0.8129496402877698,0.681704260651629,238707,39413,31042
10,150,1600,3,0.9827586206896551,0.8888888888888888,0.9837728194726166,0.7975334018499486,0.656641604010025,232277,38755,30562
10,150,1000,3,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.8365878725590956,0.7092731829573935,250700,40362,31785
10,150,1200,3,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.8252826310380267,0.6942355889724311,245087,39942,31427
10,150,1800,3,0.9806034482758621,0.8869047619047619,0.9837728194726166,0.7800616649537513,0.6290726817042607,225560,38091,30122
10,150,2000,3,0.978448275862069,0.8849206349206349,0.9817444219066938,0.7656731757451182,0.6115288220551378,219080,37422,29638
10,150,2200,3,0.9719827586206896,0.878968253968254,0.9756592292089249,0.7440904419321686,0.5739348370927319,212717,36685,29150
10,200,800,3,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7595066803699897,0.5639097744360902,228042,38578,30543
10,200,1000,3,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7574511819116135,0.5614035087719298,226164,38422,30454
10,200,1200,3,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7523124357656732,0.5588972431077694,222562,38131,30216
10,200,2000,3,0.9698275862068966,0.875,0.9695740365111561,0.710174717368962,0.5112781954887218,202136,36003,28726
10,200,1600,3,0.9719827586206896,0.876984126984127,0.9716024340770791,0.736896197327852,0.543859649122807,212969,37167,29532
10,200,1800,3,0.9719827586206896,0.876984126984127,0.9716024340770791,0.723535457348407,0.5288220551378446,207538,36591,29159
