NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,860.0,750,0.0,0.0,4744.0,2828.0,2300.0,1565.0,113993.0,114728.0,616741.0,1893.0,937.0,534.0,243.0,70826.0,71117.0,88502.0,1884.0,946.0,990.0,490.0,19959.0,20459.0
10,930.0,750,0.0,0.0,4744.0,2828.0,2118.0,1451.0,98098.0,98765.0,616741.0,1893.0,937.0,476.0,209.0,60086.0,60353.0,88502.0,1884.0,946.0,905.0,456.0,17358.0,17807.0
10,1000.0,750,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
10,230.0,3750,0.0,0.0,4744.0,2828.0,3939.0,2457.0,410983.0,412465.0,616741.0,1893.0,937.0,1300.0,624.0,298598.0,299274.0,88502.0,1884.0,946.0,1684.0,850.0,57017.0,57851.0
10,300.0,3750,0.0,0.0,4744.0,2828.0,3785.0,2379.0,365776.0,367182.0,616741.0,1893.0,937.0,1205.0,573.0,261519.0,262151.0,88502.0,1884.0,946.0,1633.0,826.0,52823.0,53630.0
10,370.0,3750,0.0,0.0,4744.0,2828.0,3652.0,2315.0,319536.0,320873.0,616741.0,1893.0,937.0,1138.0,541.0,224376.0,224973.0,88502.0,1884.0,946.0,1573.0,789.0,47826.0,48610.0
10,440.0,3750,0.0,0.0,4744.0,2828.0,3452.0,2209.0,276382.0,277625.0,616741.0,1893.0,937.0,1031.0,485.0,190466.0,191012.0,88502.0,1884.0,946.0,1499.0,753.0,42746.0,43492.0
10,510.0,3750,0.0,0.0,4744.0,2828.0,3282.0,2107.0,237841.0,239016.0,616741.0,1893.0,937.0,962.0,454.0,160762.0,161270.0,88502.0,1884.0,946.0,1415.0,717.0,37882.0,38580.0
10,580.0,3750,0.0,0.0,4744.0,2828.0,3066.0,1988.0,204306.0,205384.0,616741.0,1893.0,937.0,860.0,408.0,135599.0,136051.0,88502.0,1884.0,946.0,1320.0,667.0,33307.0,33960.0
10,650.0,3750,0.0,0.0,4744.0,2828.0,2878.0,1877.0,175700.0,176701.0,616741.0,1893.0,937.0,770.0,368.0,114611.0,115013.0,88502.0,1884.0,946.0,1249.0,630.0,29270.0,29889.0
10,720.0,3750,0.0,0.0,4744.0,2828.0,2679.0,1770.0,151385.0,152294.0,616741.0,1893.0,937.0,687.0,323.0,97022.0,97386.0,88502.0,1884.0,946.0,1157.0,583.0,25722.0,26296.0
10,790.0,3750,0.0,0.0,4744.0,2828.0,2508.0,1674.0,130792.0,131626.0,616741.0,1893.0,937.0,616.0,288.0,82419.0,82747.0,88502.0,1884.0,946.0,1086.0,543.0,22613.0,23156.0
10,860.0,3750,0.0,0.0,4744.0,2828.0,2299.0,1565.0,113086.0,113820.0,616741.0,1893.0,937.0,534.0,243.0,70196.0,70487.0,88502.0,1884.0,946.0,989.0,489.0,19812.0,20312.0
10,930.0,3750,0.0,0.0,4744.0,2828.0,2118.0,1451.0,97934.0,98601.0,616741.0,1893.0,937.0,476.0,209.0,59968.0,60235.0,88502.0,1884.0,946.0,905.0,456.0,17335.0,17784.0
10,1000.0,3750,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
10,230.0,2750,0.0,0.0,4744.0,2828.0,4107.0,2537.0,463008.0,464578.0,616741.0,1893.0,937.0,1404.0,679.0,339501.0,340226.0,88502.0,1884.0,946.0,1746.0,878.0,63110.0,63978.0
10,300.0,2750,0.0,0.0,4744.0,2828.0,3924.0,2447.0,407755.0,409232.0,616741.0,1893.0,937.0,1292.0,618.0,293999.0,294673.0,88502.0,1884.0,946.0,1683.0,847.0,58054.0,58890.0
10,370.0,2750,0.0,0.0,4744.0,2828.0,3769.0,2374.0,352350.0,353745.0,616741.0,1893.0,937.0,1207.0,575.0,249411.0,250043.0,88502.0,1884.0,946.0,1619.0,808.0,52106.0,52917.0
10,440.0,2750,0.0,0.0,4744.0,2828.0,3548.0,2258.0,301435.0,302725.0,616741.0,1893.0,937.0,1085.0,512.0,209252.0,209825.0,88502.0,1884.0,946.0,1539.0,769.0,46188.0,46958.0
10,510.0,2750,0.0,0.0,4744.0,2828.0,3358.0,2145.0,256349.0,257562.0,616741.0,1893.0,937.0,1004.0,474.0,174423.0,174953.0,88502.0,1884.0,946.0,1448.0,732.0,40537.0,41253.0
10,580.0,2750,0.0,0.0,4744.0,2828.0,3122.0,2014.0,217374.0,218482.0,616741.0,1893.0,937.0,890.0,423.0,145110.0,145577.0,88502.0,1884.0,946.0,1345.0,679.0,35227.0,35893.0
10,650.0,2750,0.0,0.0,4744.0,2828.0,2912.0,1894.0,184289.0,185307.0,616741.0,1893.0,937.0,789.0,377.0,120761.0,121173.0,88502.0,1884.0,946.0,1264.0,637.0,30581.0,31208.0
10,720.0,2750,0.0,0.0,4744.0,2828.0,2696.0,1781.0,156378.0,157293.0,616741.0,1893.0,937.0,698.0,326.0,100552.0,100924.0,88502.0,1884.0,946.0,1163.0,585.0,26502.0,27080.0
10,790.0,2750,0.0,0.0,4744.0,2828.0,2513.0,1678.0,133187.0,134022.0,616741.0,1893.0,937.0,619.0,288.0,84106.0,84437.0,88502.0,1884.0,946.0,1088.0,544.0,22986.0,23530.0
10,860.0,2750,0.0,0.0,4744.0,2828.0,2300.0,1565.0,113993.0,114728.0,616741.0,1893.0,937.0,534.0,243.0,70826.0,71117.0,88502.0,1884.0,946.0,990.0,490.0,19959.0,20459.0
10,930.0,2750,0.0,0.0,4744.0,2828.0,2118.0,1451.0,98098.0,98765.0,616741.0,1893.0,937.0,476.0,209.0,60086.0,60353.0,88502.0,1884.0,946.0,905.0,456.0,17358.0,17807.0
10,1000.0,2750,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
10,230.0,3500,0.0,0.0,4744.0,2828.0,3983.0,2476.0,422964.0,424471.0,616741.0,1893.0,937.0,1324.0,639.0,307933.0,308618.0,88502.0,1884.0,946.0,1703.0,859.0,58467.0,59311.0
10,300.0,3500,0.0,0.0,4744.0,2828.0,3826.0,2398.0,375530.0,376958.0,616741.0,1893.0,937.0,1227.0,586.0,268988.0,269629.0,88502.0,1884.0,946.0,1651.0,834.0,54094.0,54911.0
10,370.0,3500,0.0,0.0,4744.0,2828.0,3689.0,2332.0,327309.0,328666.0,616741.0,1893.0,937.0,1158.0,553.0,230257.0,230862.0,88502.0,1884.0,946.0,1589.0,796.0,48873.0,49666.0
