NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,50,1200,2,0.9961662205183203,0.9961058622212883,0.9979716024340771,0.9301130524152107,0.87468671679198,542961,84352,63603
10,50,1000,2,0.9961662205183203,0.9961058622212883,0.9979716024340771,0.9527235354573484,0.9097744360902256,560387,85590,64445
10,50,1800,2,0.9903142179174302,0.9901617268013604,0.9959432048681541,0.8643371017471737,0.7669172932330827,490192,79704,60597
10,50,1400,2,0.995591998040888,0.9955225992940803,0.9979716024340771,0.9095580678314491,0.8471177944862155,524846,82906,62620
10,50,2000,2,0.9892037729794546,0.9890337992288921,0.9939148073022313,0.8376156217882836,0.7268170426065163,473594,78035,59541
10,50,800,2,0.9961662205183203,0.9961058622212883,1.0,0.9701952723535457,0.949874686716792,576971,86700,65214
10,50,1600,2,0.9914542184240971,0.9913196752597879,0.9959432048681541,0.8869475847893115,0.8020050125313283,507400,81305,61592
10,50,2200,2,0.9822539921128853,0.9819746023304785,0.9878296146044625,0.8057553956834532,0.6716791979949874,457842,76404,58463
10,100,1000,2,0.9946419976186656,0.9945576422453907,0.9959432048681541,0.9075025693730729,0.8395989974937343,538279,84050,63397
10,100,800,2,0.9946419976186656,0.9945576422453907,0.9959432048681541,0.920863309352518,0.8696741854636592,551574,84959,64000
10,100,1800,2,0.9887899950177755,0.9886135068254629,0.9939148073022313,0.8345323741007195,0.7192982456140351,476696,78701,60007
10,100,1600,2,0.9899299955244425,0.9897714552838903,0.9939148073022313,0.8540596094552929,0.7518796992481203,492198,80196,60921
10,100,1400,2,0.9940677751412333,0.9939743793181828,0.9959432048681541,0.8715313463514902,0.7844611528822055,507703,81664,61858
10,100,2000,2,0.9876795500798,0.9874855792529946,0.9918864097363083,0.8119218910585817,0.6892230576441103,461537,77136,59017
10,100,1200,2,0.9946419976186656,0.9945576422453907,0.9959432048681541,0.8890030832476875,0.8095238095238095,523507,82961,62688
10,100,2200,2,0.9807297692132307,0.980426382354581,0.9858012170385395,0.7852004110996916,0.6416040100250626,447027,75590,58000
10,150,1000,2,0.9863579939368862,0.9861432167808175,0.9837728194726166,0.8365878725590956,0.7092731829573935,499632,81245,61569
10,150,800,2,0.9863579939368862,0.9861432167808175,0.9837728194726166,0.841726618705036,0.7192982456140351,508451,81862,61965
10,150,1200,2,0.9863579939368862,0.9861432167808175,0.9837728194726166,0.8252826310380267,0.6942355889724311,488346,80369,61002
10,150,1400,2,0.985783771459454,0.9855599538536096,0.9837728194726166,0.8129496402877698,0.681704260651629,475644,79262,60333
10,150,1800,2,0.9805059913359961,0.9801990813608896,0.9837728194726166,0.7800616649537513,0.6290726817042607,449488,76626,58702
10,150,1600,2,0.981645991842663,0.9813570298193172,0.9837728194726166,0.7975334018499486,0.656641604010025,462767,77965,59511
10,150,2200,2,0.9724457655314513,0.9720119568900077,0.9756592292089249,0.7440904419321686,0.5739348370927319,423724,73782,56855
10,150,2000,2,0.9793955463980206,0.9790711537884214,0.9817444219066938,0.7656731757451182,0.6115288220551378,436448,75220,57796
10,200,1000,2,0.9726484322881921,0.9707339248877433,0.9716024340770791,0.7574511819116135,0.5614035087719298,450697,77263,59075
10,200,800,2,0.9726484322881921,0.9707339248877433,0.9716024340770791,0.7595066803699897,0.5639097744360902,454427,77564,59240
10,200,1800,2,0.9720742098107599,0.9701506619605355,0.9716024340770791,0.723535457348407,0.5288220551378446,413464,73554,56801
10,200,1600,2,0.9720742098107599,0.9701506619605355,0.9716024340770791,0.736896197327852,0.543859649122807,424215,74709,57496
10,200,1400,2,0.9720742098107599,0.9701506619605355,0.9716024340770791,0.7440904419321686,0.5538847117794486,434253,75791,58167
10,200,2200,2,0.9640139840062151,0.9619635374896535,0.9634888438133874,0.6937307297019527,0.48370927318295737,391794,71049,55156
10,200,1200,2,0.9726484322881921,0.9707339248877433,0.9716024340770791,0.7523124357656732,0.5588972431077694,443484,76657,58693
10,200,2000,2,0.9709637648727844,0.9690227343880671,0.9695740365111561,0.710174717368962,0.5112781954887218,402587,72332,55989
10,250,800,2,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6649537512846866,0.40852130325814534,396924,72077,55980
10,250,1800,2,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.645426515930113,0.39849624060150374,372348,69498,54349
10,250,1600,2,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6546762589928058,0.40100250626566414,380514,70421,54931
10,250,1200,2,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6639260020554985,0.40852130325814534,393525,71810,55780
10,250,2000,2,0.9338250817000363,0.9312993468312954,0.9411764705882353,0.6361767728674204,0.38847117794486213,363715,68457,53667
10,250,1400,2,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6608427543679343,0.40852130325814534,387754,71235,55423
10,250,1000,2,0.9357419714408762,0.9324272744037637,0.9432048681541582,0.6649537512846866,0.40852130325814534,396703,72063,55963
10,250,2200,2,0.926875300833467,0.9242401499328818,0.9371196754563894,0.6238437821171634,0.37593984962406013,354932,67333,52953
10,300,800,2,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,343901,66411,52243
10,300,1000,2,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,343901,66411,52243
10,300,1400,2,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,341123,66087,52059
10,300,1200,2,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5817060637204522,0.3233082706766917,343682,66382,52229
10,300,1800,2,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.5714285714285714,0.3182957393483709,330819,64846,51306
10,300,1600,2,0.9032308458803759,0.9008881893545938,0.9127789046653144,0.578622816032888,0.3208020050125313,336595,65538,51737
10,300,2000,2,0.901313956139536,0.8997602617821255,0.9107505070993914,0.566289825282631,0.3157894736842105,324295,64026,50770
10,300,2200,2,0.8943641752729667,0.8927010648837119,0.9107505070993914,0.5560123329907503,0.3082706766917293,317450,63104,50189
