NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalXiccppTracks,#1.TotalBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalXiccppPions,#2.TotalBackgroundPions,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalXiccppKaons,#3.TotalBackgroundKaons
10,510,1750,3.0,0,5874,3660,267368,622662,2926,1231,182951,88970,1949,1473,42177
10,510,2000,3.0,0,5874,3659,267252,622662,2926,1230,182855,88970,1949,1473,42167
10,510,2250,3.0,0,5874,3653,265650,622662,2926,1224,181631,88970,1949,1473,41947
10,510,2500,3.0,0,5874,3649,262654,622662,2926,1221,179303,88970,1949,1472,41571
10,510,2750,3.0,0,5874,3632,258963,622662,2926,1209,176466,88970,1949,1467,41100
10,510,3000,3.0,0,5874,3614,254597,622662,2926,1201,173168,88970,1949,1457,40509
10,510,3250,3.0,0,5874,3594,250050,622662,2926,1190,169764,88970,1949,1448,39882
10,510,3500,3.0,0,5874,3568,245411,622662,2926,1171,166378,88970,1949,1441,39206
10,580,500,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,510,3750,3.0,0,5874,3544,240643,622662,2926,1154,162862,88970,1949,1434,38543
10,580,750,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,580,1000,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,580,1250,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,580,1500,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,580,1750,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,580,2000,3.0,0,5874,3315,223245,622662,2926,1036,149499,88970,1949,1348,36338
10,580,2250,3.0,0,5874,3315,223183,622662,2926,1036,149455,88970,1949,1348,36327
10,580,2500,3.0,0,5874,3313,222036,622662,2926,1034,148563,88970,1949,1348,36183
10,580,3000,3.0,0,5874,3292,217166,622662,2926,1023,144867,88970,1949,1338,35540
10,580,2750,3.0,0,5874,3303,220007,622662,2926,1027,147010,88970,1949,1345,35928
10,580,3250,3.0,0,5874,3279,213964,622662,2926,1017,142503,88970,1949,1331,35096
10,650,500,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,580,3500,3.0,0,5874,3261,210540,622662,2926,1004,140040,88970,1949,1326,34568
10,580,3750,3.0,0,5874,3245,206980,622662,2926,991,137424,88970,1949,1323,34077
10,650,750,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,1000,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,1250,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,1500,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,1750,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,2000,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,2250,3.0,0,5874,3033,187376,622662,2926,881,122938,88970,1949,1239,31301
10,650,2500,3.0,0,5874,3033,187341,622662,2926,881,122913,88970,1949,1239,31292
10,650,2750,3.0,0,5874,3031,186596,622662,2926,879,122355,88970,1949,1239,31192
10,650,3000,3.0,0,5874,3023,185015,622662,2926,876,121174,88970,1949,1234,30972
10,650,3250,3.0,0,5874,3016,182918,622662,2926,873,119652,88970,1949,1230,30664
10,650,3500,3.0,0,5874,3005,180520,622662,2926,866,117940,88970,1949,1226,30290
10,650,3750,3.0,0,5874,2995,177909,622662,2926,859,116051,88970,1949,1223,29923
10,720,750,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,500,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,1000,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,1250,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,1500,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,1750,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,2000,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,2250,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,2500,3.0,0,5874,2765,158666,622662,2926,765,102220,88970,1949,1115,27093
10,720,2750,3.0,0,5874,2765,158658,622662,2926,765,102214,88970,1949,1115,27092
10,720,3250,3.0,0,5874,2760,156953,622662,2926,762,100977,88970,1949,1113,26840
10,720,3500,3.0,0,5874,2752,155378,622662,2926,756,99865,88970,1949,1111,26588
10,720,3000,3.0,0,5874,2762,158129,622662,2926,764,101826,88970,1949,1113,27014
10,720,3750,3.0,0,5874,2746,153524,622662,2926,751,98515,88970,1949,1110,26338
10,790,500,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,750,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,1000,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,1250,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,1500,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,1750,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,2000,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,2250,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,2500,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,2750,3.0,0,5874,2505,135120,622662,2926,656,85647,88970,1949,993,23344
10,790,3000,3.0,0,5874,2505,135110,622662,2926,656,85639,88970,1949,993,23343
10,790,3250,3.0,0,5874,2503,134705,622662,2926,654,85350,88970,1949,993,23281
10,790,3500,3.0,0,5874,2499,133865,622662,2926,650,84773,88970,1949,993,23144
10,860,500,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,790,3750,3.0,0,5874,2496,132637,622662,2926,648,83870,88970,1949,992,22987
10,860,750,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,1000,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,1250,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,1500,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,1750,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,2000,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,2250,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,2750,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,2500,3.0,0,5874,2298,115706,622662,2926,578,72138,88970,1949,894,20311
10,860,3000,3.0,0,5874,2298,115705,622662,2926,578,72137,88970,1949,894,20311
10,860,3250,3.0,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,3500,3.0,0,5874,2297,115434,622662,2926,577,71962,88970,1949,894,20267
10,860,3750,3.0,0,5874,2296,114773,622662,2926,576,71475,88970,1949,894,20186
10,930,500,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,750,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,1000,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,1250,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,1500,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,1750,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,2000,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,2250,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,2500,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,2750,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,3000,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,3250,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,3500,3.0,0,5874,2118,99942,622662,2926,519,61342,88970,1949,812,17830
10,930,3750,3.0,0,5874,2118,99723,622662,2926,519,61182,88970,1949,812,17802
10,300,500,3.5,0,5874,4652,467372,622662,2926,1896,341987,88970,1949,1773,64635
10,300,1000,3.5,0,5874,4652,467372,622662,2926,1896,341987,88970,1949,1773,64635
10,300,750,3.5,0,5874,4652,467372,622662,2926,1896,341987,88970,1949,1773,64635
10,300,1250,3.5,0,5874,4650,466638,622662,2926,1894,341375,88970,1949,1773,64561
10,300,1500,3.5,0,5874,4638,461514,622662,2926,1882,337097,88970,1949,1773,64068
10,300,1750,3.5,0,5874,4621,453440,622662,2926,1867,330429,88970,1949,1771,63245
10,300,2000,3.5,0,5874,4599,443659,622662,2926,1849,322428,88970,1949,1767,62256
10,300,2250,3.5,0,5874,4565,433053,622662,2926,1821,313881,88970,1949,1761,61086
10,300,2500,3.5,0,5874,4531,422042,622662,2926,1792,305070,88970,1949,1756,59865
10,300,2750,3.5,0,5874,4475,411184,622662,2926,1747,296480,88970,1949,1745,58631
10,300,3000,3.5,0,5874,4429,400295,622662,2926,1719,287900,88970,1949,1727,57362
10,300,3500,3.5,0,5874,4334,379634,622662,2926,1654,271949,88970,1949,1697,54797
10,300,3250,3.5,0,5874,4378,389812,622662,2926,1687,279756,88970,1949,1708,56065
10,300,3750,3.5,0,5874,4280,369823,622662,2926,1622,264386,88970,1949,1676,53594
10,370,500,3.5,0,5874,4293,388421,622662,2926,1638,277721,88970,1949,1680,56565
10,370,1250,3.5,0,5874,4293,388419,622662,2926,1638,277720,88970,1949,1680,56565
10,370,1000,3.5,0,5874,4293,388421,622662,2926,1638,277721,88970,1949,1680,56565
10,370,750,3.5,0,5874,4293,388421,622662,2926,1638,277721,88970,1949,1680,56565
10,370,2250,3.5,0,5874,4251,371650,622662,2926,1599,264244,88970,1949,1677,54690
10,370,2500,3.5,0,5874,4231,363698,622662,2926,1584,257988,88970,1949,1672,53749
10,370,2000,3.5,0,5874,4275,378786,622662,2926,1621,269931,88970,1949,1679,55515
10,370,1750,3.5,0,5874,4285,384552,622662,2926,1631,274563,88970,1949,1679,56135
10,370,1500,3.5,0,5874,4292,388013,622662,2926,1637,277377,88970,1949,1680,56533
10,370,2750,3.5,0,5874,4200,355697,622662,2926,1561,251756,88970,1949,1664,52779
10,370,3250,3.5,0,5874,4130,339209,622662,2926,1518,239019,88970,1949,1637,50726
10,370,3000,3.5,0,5874,4165,347394,622662,2926,1540,245290,88970,1949,1650,51776
10,370,3500,3.5,0,5874,4093,331170,622662,2926,1490,232954,88970,1949,1628,49661
10,370,3750,3.5,0,5874,4055,323314,622662,2926,1467,226981,88970,1949,1613,48671
10,440,500,3.5,0,5874,3966,322161,622662,2926,1410,225238,88970,1949,1587,48990
10,440,750,3.5,0,5874,3966,322161,622662,2926,1410,225238,88970,1949,1587,48990
10,440,1000,3.5,0,5874,3966,322161,622662,2926,1410,225238,88970,1949,1587,48990
10,440,1250,3.5,0,5874,3966,322161,622662,2926,1410,225238,88970,1949,1587,48990
10,440,1500,3.5,0,5874,3966,322160,622662,2926,1410,225237,88970,1949,1587,48990
10,440,1750,3.5,0,5874,3966,321944,622662,2926,1410,225061,88970,1949,1587,48967
10,440,2000,3.5,0,5874,3962,319587,622662,2926,1406,223182,88970,1949,1587,48703
10,440,2250,3.5,0,5874,3944,315416,622662,2926,1388,219905,88970,1949,1587,48178
10,440,2500,3.5,0,5874,3934,310104,622662,2926,1382,215746,88970,1949,1583,47514
10,440,2750,3.5,0,5874,3911,304414,622662,2926,1365,211376,88970,1949,1577,46791
10,440,3250,3.5,0,5874,3858,292030,622662,2926,1334,201927,88970,1949,1555,45164
10,440,3500,3.5,0,5874,3826,285848,622662,2926,1311,197343,88970,1949,1546,44310
10,440,3000,3.5,0,5874,3884,298245,622662,2926,1350,206626,88970,1949,1565,46006
10,510,500,3.5,0,5874,3660,267364,622662,2926,1231,182948,88970,1949,1473,42176
10,440,3750,3.5,0,5874,3798,279675,622662,2926,1293,192709,88970,1949,1536,43502
10,510,1000,3.5,0,5874,3660,267364,622662,2926,1231,182948,88970,1949,1473,42176
10,510,750,3.5,0,5874,3660,267364,622662,2926,1231,182948,88970,1949,1473,42176
10,510,1250,3.5,0,5874,3660,267364,622662,2926,1231,182948,88970,1949,1473,42176
10,510,1500,3.5,0,5874,3660,267364,622662,2926,1231,182948,88970,1949,1473,42176
10,510,1750,3.5,0,5874,3660,267364,622662,2926,1231,182948,88970,1949,1473,42176
10,510,2000,3.5,0,5874,3659,267248,622662,2926,1230,182852,88970,1949,1473,42166
10,510,2250,3.5,0,5874,3653,265646,622662,2926,1224,181628,88970,1949,1473,41946
10,510,2500,3.5,0,5874,3649,262650,622662,2926,1221,179300,88970,1949,1472,41570
10,510,2750,3.5,0,5874,3632,258959,622662,2926,1209,176463,88970,1949,1467,41099
10,510,3000,3.5,0,5874,3614,254593,622662,2926,1201,173165,88970,1949,1457,40508
10,510,3250,3.5,0,5874,3594,250046,622662,2926,1190,169761,88970,1949,1448,39881
10,510,3500,3.5,0,5874,3568,245407,622662,2926,1171,166375,88970,1949,1441,39205
10,510,3750,3.5,0,5874,3544,240639,622662,2926,1154,162859,88970,1949,1434,38542
10,580,500,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,750,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,1250,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,1000,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,1500,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,1750,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,2000,3.5,0,5874,3315,223241,622662,2926,1036,149496,88970,1949,1348,36337
10,580,2250,3.5,0,5874,3315,223179,622662,2926,1036,149452,88970,1949,1348,36326
10,580,2500,3.5,0,5874,3313,222032,622662,2926,1034,148560,88970,1949,1348,36182
10,580,2750,3.5,0,5874,3303,220003,622662,2926,1027,147007,88970,1949,1345,35927
10,580,3000,3.5,0,5874,3292,217162,622662,2926,1023,144864,88970,1949,1338,35539
10,580,3250,3.5,0,5874,3279,213960,622662,2926,1017,142500,88970,1949,1331,35095
10,580,3500,3.5,0,5874,3261,210536,622662,2926,1004,140037,88970,1949,1326,34567
10,580,3750,3.5,0,5874,3245,206976,622662,2926,991,137421,88970,1949,1323,34076
10,650,500,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,1000,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,750,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,1250,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,1500,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,1750,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,2250,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,2000,3.5,0,5874,3033,187373,622662,2926,881,122935,88970,1949,1239,31301
10,650,2500,3.5,0,5874,3033,187338,622662,2926,881,122910,88970,1949,1239,31292
10,650,2750,3.5,0,5874,3031,186593,622662,2926,879,122352,88970,1949,1239,31192
10,650,3000,3.5,0,5874,3023,185012,622662,2926,876,121171,88970,1949,1234,30972
10,650,3500,3.5,0,5874,3005,180517,622662,2926,866,117937,88970,1949,1226,30290
10,650,3250,3.5,0,5874,3016,182915,622662,2926,873,119649,88970,1949,1230,30664
10,650,3750,3.5,0,5874,2995,177906,622662,2926,859,116048,88970,1949,1223,29923
10,720,500,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,750,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,1000,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,1250,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,1500,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,2000,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,1750,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,2250,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,2500,3.5,0,5874,2765,158664,622662,2926,765,102218,88970,1949,1115,27093
10,720,2750,3.5,0,5874,2765,158656,622662,2926,765,102212,88970,1949,1115,27092
10,720,3000,3.5,0,5874,2762,158127,622662,2926,764,101824,88970,1949,1113,27014
10,720,3250,3.5,0,5874,2760,156951,622662,2926,762,100975,88970,1949,1113,26840
10,720,3750,3.5,0,5874,2746,153522,622662,2926,751,98513,88970,1949,1110,26338
10,720,3500,3.5,0,5874,2752,155376,622662,2926,756,99863,88970,1949,1111,26588
10,790,500,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,750,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,1250,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,1500,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,1000,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,1750,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,2000,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,2250,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,2750,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,2500,3.5,0,5874,2505,135118,622662,2926,656,85645,88970,1949,993,23344
10,790,3000,3.5,0,5874,2505,135108,622662,2926,656,85637,88970,1949,993,23343
10,790,3250,3.5,0,5874,2503,134703,622662,2926,654,85348,88970,1949,993,23281
10,790,3500,3.5,0,5874,2499,133863,622662,2926,650,84771,88970,1949,993,23144
10,790,3750,3.5,0,5874,2496,132635,622662,2926,648,83868,88970,1949,992,22987
10,860,500,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,1000,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,750,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,1250,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,1500,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,2000,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,1750,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,2250,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,2500,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,3000,3.5,0,5874,2298,115703,622662,2926,578,72135,88970,1949,894,20311
10,860,2750,3.5,0,5874,2298,115704,622662,2926,578,72136,88970,1949,894,20311
10,860,3250,3.5,0,5874,2298,115702,622662,2926,578,72134,88970,1949,894,20311
10,860,3500,3.5,0,5874,2297,115432,622662,2926,577,71960,88970,1949,894,20267
10,860,3750,3.5,0,5874,2296,114771,622662,2926,576,71473,88970,1949,894,20186
10,930,500,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,750,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,1000,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,1500,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,1250,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,1750,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,2000,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,2250,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,2500,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,3000,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,2750,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,3250,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,3500,3.5,0,5874,2118,99940,622662,2926,519,61340,88970,1949,812,17830
10,930,3750,3.5,0,5874,2118,99721,622662,2926,519,61180,88970,1949,812,17802
10,300,500,4.0,0,5874,4652,467362,622662,2926,1896,341980,88970,1949,1773,64632
10,300,750,4.0,0,5874,4652,467362,622662,2926,1896,341980,88970,1949,1773,64632
10,300,1000,4.0,0,5874,4652,467362,622662,2926,1896,341980,88970,1949,1773,64632
10,300,1250,4.0,0,5874,4650,466628,622662,2926,1894,341368,88970,1949,1773,64558
10,300,1500,4.0,0,5874,4638,461504,622662,2926,1882,337090,88970,1949,1773,64065
10,300,1750,4.0,0,5874,4621,453430,622662,2926,1867,330422,88970,1949,1771,63242
10,300,2000,4.0,0,5874,4599,443649,622662,2926,1849,322421,88970,1949,1767,62253
10,300,2250,4.0,0,5874,4565,433043,622662,2926,1821,313874,88970,1949,1761,61083
10,300,2500,4.0,0,5874,4531,422033,622662,2926,1792,305063,88970,1949,1756,59863
10,300,2750,4.0,0,5874,4475,411175,622662,2926,1747,296473,88970,1949,1745,58629
10,300,3250,4.0,0,5874,4378,389803,622662,2926,1687,279749,88970,1949,1708,56063
10,300,3000,4.0,0,5874,4429,400286,622662,2926,1719,287893,88970,1949,1727,57360
10,300,3500,4.0,0,5874,4334,379625,622662,2926,1654,271942,88970,1949,1697,54795
10,300,3750,4.0,0,5874,4280,369814,622662,2926,1622,264379,88970,1949,1676,53592
10,370,500,4.0,0,5874,4293,388412,622662,2926,1638,277715,88970,1949,1680,56562
10,370,1000,4.0,0,5874,4293,388412,622662,2926,1638,277715,88970,1949,1680,56562
10,370,750,4.0,0,5874,4293,388412,622662,2926,1638,277715,88970,1949,1680,56562
10,370,2250,4.0,0,5874,4251,371641,622662,2926,1599,264238,88970,1949,1677,54687
10,370,1500,4.0,0,5874,4292,388004,622662,2926,1637,277371,88970,1949,1680,56530
10,370,1750,4.0,0,5874,4285,384543,622662,2926,1631,274557,88970,1949,1679,56132
10,370,1250,4.0,0,5874,4293,388410,622662,2926,1638,277714,88970,1949,1680,56562
10,370,2000,4.0,0,5874,4275,378777,622662,2926,1621,269925,88970,1949,1679,55512
10,370,2500,4.0,0,5874,4231,363690,622662,2926,1584,257982,88970,1949,1672,53747
10,370,2750,4.0,0,5874,4200,355689,622662,2926,1561,251750,88970,1949,1664,52777
10,370,3500,4.0,0,5874,4093,331162,622662,2926,1490,232948,88970,1949,1628,49659
10,370,3250,4.0,0,5874,4130,339201,622662,2926,1518,239013,88970,1949,1637,50724
10,370,3000,4.0,0,5874,4165,347386,622662,2926,1540,245284,88970,1949,1650,51774
10,370,3750,4.0,0,5874,4055,323306,622662,2926,1467,226975,88970,1949,1613,48669
10,440,500,4.0,0,5874,3966,322154,622662,2926,1410,225233,88970,1949,1587,48988
10,440,750,4.0,0,5874,3966,322154,622662,2926,1410,225233,88970,1949,1587,48988
10,440,1000,4.0,0,5874,3966,322154,622662,2926,1410,225233,88970,1949,1587,48988
10,440,1250,4.0,0,5874,3966,322154,622662,2926,1410,225233,88970,1949,1587,48988
10,440,1500,4.0,0,5874,3966,322153,622662,2926,1410,225232,88970,1949,1587,48988
10,440,1750,4.0,0,5874,3966,321937,622662,2926,1410,225056,88970,1949,1587,48965
10,440,2000,4.0,0,5874,3962,319580,622662,2926,1406,223177,88970,1949,1587,48701
10,440,2250,4.0,0,5874,3944,315409,622662,2926,1388,219900,88970,1949,1587,48176
10,440,2500,4.0,0,5874,3934,310097,622662,2926,1382,215741,88970,1949,1583,47512
10,440,2750,4.0,0,5874,3911,304407,622662,2926,1365,211371,88970,1949,1577,46789
10,440,3250,4.0,0,5874,3858,292023,622662,2926,1334,201922,88970,1949,1555,45162
10,440,3000,4.0,0,5874,3884,298238,622662,2926,1350,206621,88970,1949,1565,46004
10,440,3750,4.0,0,5874,3798,279668,622662,2926,1293,192704,88970,1949,1536,43500
10,440,3500,4.0,0,5874,3826,285841,622662,2926,1311,197338,88970,1949,1546,44308
10,510,500,4.0,0,5874,3660,267358,622662,2926,1231,182944,88970,1949,1473,42174
10,510,1000,4.0,0,5874,3660,267358,622662,2926,1231,182944,88970,1949,1473,42174
10,510,750,4.0,0,5874,3660,267358,622662,2926,1231,182944,88970,1949,1473,42174
10,510,1250,4.0,0,5874,3660,267358,622662,2926,1231,182944,88970,1949,1473,42174
10,510,1500,4.0,0,5874,3660,267358,622662,2926,1231,182944,88970,1949,1473,42174
10,510,1750,4.0,0,5874,3660,267358,622662,2926,1231,182944,88970,1949,1473,42174
10,510,2000,4.0,0,5874,3659,267242,622662,2926,1230,182848,88970,1949,1473,42164
10,510,2250,4.0,0,5874,3653,265640,622662,2926,1224,181624,88970,1949,1473,41944
10,510,2500,4.0,0,5874,3649,262644,622662,2926,1221,179296,88970,1949,1472,41568
10,510,2750,4.0,0,5874,3632,258953,622662,2926,1209,176459,88970,1949,1467,41097
10,510,3000,4.0,0,5874,3614,254587,622662,2926,1201,173161,88970,1949,1457,40506
10,510,3250,4.0,0,5874,3594,250040,622662,2926,1190,169757,88970,1949,1448,39879
10,510,3750,4.0,0,5874,3544,240633,622662,2926,1154,162855,88970,1949,1434,38540
10,510,3500,4.0,0,5874,3568,245401,622662,2926,1171,166371,88970,1949,1441,39203
10,580,500,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,750,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,1000,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,1250,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,1500,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,1750,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,2000,4.0,0,5874,3315,223237,622662,2926,1036,149493,88970,1949,1348,36336
10,580,2250,4.0,0,5874,3315,223175,622662,2926,1036,149449,88970,1949,1348,36325
10,580,2750,4.0,0,5874,3303,219999,622662,2926,1027,147004,88970,1949,1345,35926
10,580,2500,4.0,0,5874,3313,222028,622662,2926,1034,148557,88970,1949,1348,36181
10,580,3000,4.0,0,5874,3292,217158,622662,2926,1023,144861,88970,1949,1338,35538
10,580,3250,4.0,0,5874,3279,213956,622662,2926,1017,142497,88970,1949,1331,35094
10,580,3500,4.0,0,5874,3261,210532,622662,2926,1004,140034,88970,1949,1326,34566
10,650,500,4.0,0,5874,3033,187369,622662,2926,881,122932,88970,1949,1239,31300
10,580,3750,4.0,0,5874,3245,206972,622662,2926,991,137418,88970,1949,1323,34075
10,650,750,4.0,0,5874,3033,187369,622662,2926,881,122932,88970,1949,1239,31300
10,650,1000,4.0,0,5874,3033,187369,622662,2926,881,122932,88970,1949,1239,31300
