NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,150,1400,5,0.9849137931034483,0.8908730158730159,0.9837728194726166,0.8129496402877698,0.681704260651629,238689,39410,31042
10,150,800,5,0.9870689655172413,0.8928571428571429,0.9837728194726166,0.841726618705036,0.7192982456140351,255175,40671,32010
10,150,1800,5,0.9806034482758621,0.8869047619047619,0.9837728194726166,0.7800616649537513,0.6290726817042607,225542,38088,30122
10,150,2200,5,0.9719827586206896,0.878968253968254,0.9756592292089249,0.7440904419321686,0.5739348370927319,212699,36682,29150
10,150,2000,5,0.978448275862069,0.8849206349206349,0.9817444219066938,0.7656731757451182,0.6115288220551378,219062,37419,29638
10,200,800,5,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7595066803699897,0.5639097744360902,228028,38575,30543
10,200,1200,5,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7523124357656732,0.5588972431077694,222548,38128,30216
10,200,1000,5,0.9741379310344828,0.878968253968254,0.9716024340770791,0.7574511819116135,0.5614035087719298,226150,38419,30454
10,200,1600,5,0.9719827586206896,0.876984126984127,0.9716024340770791,0.736896197327852,0.543859649122807,212955,37164,29532
10,200,1400,5,0.9719827586206896,0.876984126984127,0.9716024340770791,0.7440904419321686,0.5538847117794486,217955,37710,29914
10,250,800,5,0.9375,0.8432539682539683,0.9432048681541582,0.6649537512846866,0.40852130325814534,199249,35811,28791
10,250,1000,5,0.9375,0.8432539682539683,0.9432048681541582,0.6649537512846866,0.40852130325814534,199140,35801,28780
10,200,2000,5,0.9698275862068966,0.875,0.9695740365111561,0.710174717368962,0.5112781954887218,202122,36000,28726
10,200,2200,5,0.9633620689655172,0.8690476190476191,0.9634888438133874,0.6937307297019527,0.48370927318295737,196718,35342,28296
10,200,1800,5,0.9719827586206896,0.876984126984127,0.9716024340770791,0.723535457348407,0.5288220551378446,207524,36588,29159
10,250,2000,5,0.9331896551724138,0.8412698412698413,0.9411764705882353,0.6361767728674204,0.38847117794486213,182668,34036,27531
10,250,2200,5,0.9267241379310345,0.8353174603174603,0.9371196754563894,0.6238437821171634,0.37593984962406013,178258,33464,27173
10,250,1800,5,0.9375,0.8432539682539683,0.9432048681541582,0.645426515930113,0.39849624060150374,186972,34531,27887
10,300,800,5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172767,32974,26785
10,250,1600,5,0.9375,0.8432539682539683,0.9432048681541582,0.6546762589928058,0.40100250626566414,191064,34982,28189
10,250,1200,5,0.9375,0.8432539682539683,0.9432048681541582,0.6639260020554985,0.40852130325814534,197549,35670,28676
10,250,1400,5,0.9375,0.8432539682539683,0.9432048681541582,0.6608427543679343,0.40852130325814534,194687,35399,28472
10,300,1000,5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172767,32974,26785
10,300,1200,5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172672,32956,26777
10,300,1400,5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,171414,32803,26677
10,300,1600,5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.578622816032888,0.3208020050125313,169126,32524,26498
10,300,1800,5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5714285714285714,0.3182957393483709,166216,32190,26271
10,300,2000,5,0.9030172413793104,0.8154761904761905,0.9107505070993914,0.566289825282631,0.3157894736842105,162964,31799,26005
10,300,2200,5,0.896551724137931,0.8095238095238095,0.9107505070993914,0.5560123329907503,0.3082706766917293,159530,31323,25720
