NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis
5,200,1000,6,0.9729535116528214,0.9726300074645434,0.9689922480620154,0.7450592885375494,0.5615763546798029
5,250,1000,6,0.9437819420783645,0.9431095155155866,0.9418604651162791,0.6640316205533597,0.4187192118226601
