NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,1000.0,1750,0.0,0.0,5722.0,2835.0,4556.0,2526.0,444887.0,446917.0,607559.0,2857.0,1892.0,1852.0,1137.0,324030.0,324745.0,86535.0,1892.0,956.0,1736.0,880.0,62072.0,62928.0
10,300.0,1250,0.0,0.0,5782.0,2865.0,4586.0,2537.0,461320.0,463369.0,615339.0,2887.0,1912.0,1880.0,1154.0,337385.0,338111.0,87865.0,1912.0,966.0,1738.0,880.0,63803.0,64661.0
10,370.0,1250,0.0,0.0,5776.0,2862.0,4586.0,2537.0,461216.0,463265.0,614561.0,2884.0,1910.0,1880.0,1154.0,337307.0,338033.0,87732.0,1910.0,965.0,1738.0,880.0,63787.0,64645.0
10,440.0,1250,0.0,0.0,5770.0,2859.0,4586.0,2537.0,461014.0,463063.0,613783.0,2881.0,1908.0,1880.0,1154.0,337152.0,337878.0,87599.0,1908.0,964.0,1738.0,880.0,63765.0,64623.0
10,510.0,1250,0.0,0.0,5764.0,2856.0,4586.0,2537.0,460744.0,462793.0,613005.0,2878.0,1906.0,1880.0,1154.0,336944.0,337670.0,87466.0,1906.0,963.0,1738.0,880.0,63733.0,64591.0
10,580.0,1250,0.0,0.0,5758.0,2853.0,4586.0,2537.0,460428.0,462477.0,612227.0,2875.0,1904.0,1880.0,1154.0,336706.0,337432.0,87333.0,1904.0,962.0,1738.0,880.0,63694.0,64552.0
10,650.0,1250,0.0,0.0,5752.0,2850.0,4586.0,2537.0,460072.0,462121.0,611449.0,2872.0,1902.0,1880.0,1154.0,336437.0,337163.0,87200.0,1902.0,961.0,1738.0,880.0,63649.0,64507.0
10,720.0,1250,0.0,0.0,5746.0,2847.0,4586.0,2537.0,459678.0,461727.0,610671.0,2869.0,1900.0,1880.0,1154.0,336144.0,336870.0,87067.0,1900.0,960.0,1738.0,880.0,63597.0,64455.0
10,790.0,1250,0.0,0.0,5740.0,2844.0,4586.0,2537.0,459258.0,461307.0,609893.0,2866.0,1898.0,1880.0,1154.0,335833.0,336559.0,86934.0,1898.0,959.0,1738.0,880.0,63542.0,64400.0
10,860.0,1250,0.0,0.0,5734.0,2841.0,4586.0,2537.0,458816.0,460865.0,609115.0,2863.0,1896.0,1880.0,1154.0,335505.0,336231.0,86801.0,1896.0,958.0,1738.0,880.0,63484.0,64342.0
10,930.0,1250,0.0,0.0,5728.0,2838.0,4586.0,2537.0,458347.0,460396.0,608337.0,2860.0,1894.0,1880.0,1154.0,335159.0,335885.0,86668.0,1894.0,957.0,1738.0,880.0,63419.0,64277.0
