NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,580,3250,0.0,0,5782,2865,3238,2044,211520,212714,615339,2887,1912,1013,551,140859,141321,87865,1912,966,1306,637,34673,35342
10,580,3000,0.0,0,5782,2865,3251,2051,214765,215965,615339,2887,1912,1019,555,143243,143707,87865,1912,966,1313,639,35131,35805
10,580,3750,0.0,0,5782,2865,3204,2033,204525,205696,615339,2887,1912,987,532,135770,136225,87865,1912,966,1298,635,33650,34313
10,580,3500,0.0,0,5782,2865,3221,2037,208100,209284,615339,2887,1912,1001,544,138396,138853,87865,1912,966,1301,636,34143,34808
10,650,500,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,750,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,1000,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,1250,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,1500,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,1750,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,2000,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,2250,0.0,0,5782,2865,2992,1943,185321,186370,615339,2887,1912,876,454,121572,121994,87865,1912,966,1215,590,30932,31557
10,650,2750,0.0,0,5782,2865,2990,1942,184553,185601,615339,2887,1912,874,453,120999,121420,87865,1912,966,1215,590,30823,31448
10,650,2500,0.0,0,5782,2865,2992,1943,185286,186335,615339,2887,1912,876,454,121547,121969,87865,1912,966,1215,590,30925,31550
10,650,3000,0.0,0,5782,2865,2983,1937,182978,184024,615339,2887,1912,871,452,119810,120229,87865,1912,966,1211,589,30616,31238
10,650,3250,0.0,0,5782,2865,2976,1932,180851,181895,615339,2887,1912,868,450,118280,118698,87865,1912,966,1207,589,30296,30914
10,720,500,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,750,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,650,3750,0.0,0,5782,2865,2955,1924,175831,176862,615339,2887,1912,854,440,114661,115075,87865,1912,966,1200,587,29561,30174
10,650,3500,0.0,0,5782,2865,2966,1927,178455,179494,615339,2887,1912,862,447,116562,116977,87865,1912,966,1203,588,29923,30538
10,720,1000,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,1500,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,1750,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,1250,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,2250,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,2000,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,2500,0.0,0,5782,2865,2724,1815,156938,157847,615339,2887,1912,757,382,101089,101464,87865,1912,966,1094,522,26790,27362
10,720,2750,0.0,0,5782,2865,2724,1815,156930,157839,615339,2887,1912,757,382,101084,101459,87865,1912,966,1094,522,26788,27360
10,720,3000,0.0,0,5782,2865,2721,1812,156424,157333,615339,2887,1912,756,382,100711,101085,87865,1912,966,1092,522,26717,27287
10,720,3250,0.0,0,5782,2865,2719,1811,155229,156137,615339,2887,1912,754,381,99858,100231,87865,1912,966,1092,522,26533,27103
10,720,3500,0.0,0,5782,2865,2712,1808,153653,154557,615339,2887,1912,749,378,98740,99111,87865,1912,966,1090,522,26279,26847
10,790,750,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,500,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,720,3750,0.0,0,5782,2865,2705,1805,151797,152697,615339,2887,1912,744,374,97400,97770,87865,1912,966,1088,522,26027,26593
10,790,1000,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,1250,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,1500,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,1750,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,2000,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,2250,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
