NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,510.0,1000,0.0,0.0,40.0,22.0,7.0,7.0,266158.0,266158.0,610074.0,32.0,18.0,3.0,0.0,179961.0,179964.0,88259.0,4.0,0.0,1.0,0.0,43180.0,43181.0
10,580.0,1000,0.0,0.0,40.0,22.0,6.0,6.0,222159.0,222159.0,610074.0,32.0,18.0,3.0,0.0,146837.0,146840.0,88259.0,4.0,0.0,1.0,0.0,37218.0,37219.0
10,650.0,1000,0.0,0.0,40.0,22.0,6.0,6.0,186786.0,186786.0,610074.0,32.0,18.0,3.0,0.0,120768.0,120771.0,88259.0,4.0,0.0,1.0,0.0,32154.0,32155.0
10,720.0,1000,0.0,0.0,40.0,22.0,5.0,5.0,158246.0,158246.0,610074.0,32.0,18.0,3.0,0.0,100270.0,100273.0,88259.0,4.0,0.0,0.0,0.0,27860.0,27860.0
10,790.0,1000,0.0,0.0,40.0,22.0,5.0,5.0,134981.0,134981.0,610074.0,32.0,18.0,3.0,0.0,83937.0,83940.0,88259.0,4.0,0.0,0.0,0.0,24181.0,24181.0
10,860.0,1000,0.0,0.0,40.0,22.0,4.0,4.0,115956.0,115956.0,610074.0,32.0,18.0,2.0,0.0,70838.0,70840.0,88259.0,4.0,0.0,0.0,0.0,21156.0,21156.0
10,930.0,1000,0.0,0.0,40.0,22.0,3.0,3.0,100100.0,100100.0,610074.0,32.0,18.0,1.0,0.0,60186.0,60187.0,88259.0,4.0,0.0,0.0,0.0,18461.0,18461.0
10,1000.0,1000,0.0,0.0,40.0,22.0,2.0,2.0,86771.0,86771.0,610074.0,32.0,18.0,1.0,0.0,51366.0,51367.0,88259.0,4.0,0.0,0.0,0.0,16203.0,16203.0
10,160.0,750,0.0,0.0,40.0,22.0,26.0,21.0,647247.0,647252.0,610074.0,32.0,18.0,18.0,5.0,489777.0,489790.0,88259.0,4.0,0.0,4.0,0.0,80762.0,80766.0
10,230.0,750,0.0,0.0,40.0,22.0,22.0,20.0,553354.0,553356.0,610074.0,32.0,18.0,14.0,2.0,411263.0,411275.0,88259.0,4.0,0.0,4.0,0.0,73734.0,73738.0
10,300.0,750,0.0,0.0,40.0,22.0,16.0,14.0,464013.0,464015.0,610074.0,32.0,18.0,9.0,2.0,336879.0,336886.0,88259.0,4.0,0.0,3.0,0.0,65866.0,65869.0
10,370.0,750,0.0,0.0,40.0,22.0,11.0,10.0,385602.0,385603.0,610074.0,32.0,18.0,5.0,1.0,273468.0,273472.0,88259.0,4.0,0.0,2.0,0.0,57661.0,57663.0
10,440.0,750,0.0,0.0,40.0,22.0,10.0,9.0,320317.0,320318.0,610074.0,32.0,18.0,5.0,1.0,221713.0,221717.0,88259.0,4.0,0.0,2.0,0.0,50065.0,50067.0
10,510.0,750,0.0,0.0,40.0,22.0,7.0,7.0,266158.0,266158.0,610074.0,32.0,18.0,3.0,0.0,179961.0,179964.0,88259.0,4.0,0.0,1.0,0.0,43180.0,43181.0
10,580.0,750,0.0,0.0,40.0,22.0,6.0,6.0,222159.0,222159.0,610074.0,32.0,18.0,3.0,0.0,146837.0,146840.0,88259.0,4.0,0.0,1.0,0.0,37218.0,37219.0
10,650.0,750,0.0,0.0,40.0,22.0,6.0,6.0,186786.0,186786.0,610074.0,32.0,18.0,3.0,0.0,120768.0,120771.0,88259.0,4.0,0.0,1.0,0.0,32154.0,32155.0
10,720.0,750,0.0,0.0,40.0,22.0,5.0,5.0,158246.0,158246.0,610074.0,32.0,18.0,3.0,0.0,100270.0,100273.0,88259.0,4.0,0.0,0.0,0.0,27860.0,27860.0
10,790.0,750,0.0,0.0,40.0,22.0,5.0,5.0,134981.0,134981.0,610074.0,32.0,18.0,3.0,0.0,83937.0,83940.0,88259.0,4.0,0.0,0.0,0.0,24181.0,24181.0
10,860.0,750,0.0,0.0,40.0,22.0,4.0,4.0,115956.0,115956.0,610074.0,32.0,18.0,2.0,0.0,70838.0,70840.0,88259.0,4.0,0.0,0.0,0.0,21156.0,21156.0
10,930.0,750,0.0,0.0,40.0,22.0,3.0,3.0,100100.0,100100.0,610074.0,32.0,18.0,1.0,0.0,60186.0,60187.0,88259.0,4.0,0.0,0.0,0.0,18461.0,18461.0
10,1000.0,750,0.0,0.0,40.0,22.0,2.0,2.0,86771.0,86771.0,610074.0,32.0,18.0,1.0,0.0,51366.0,51367.0,88259.0,4.0,0.0,0.0,0.0,16203.0,16203.0
10,160.0,2500,0.0,0.0,40.0,22.0,20.0,17.0,528740.0,528743.0,610074.0,32.0,18.0,13.0,3.0,390746.0,390756.0,88259.0,4.0,0.0,3.0,0.0,70480.0,70483.0
10,230.0,2500,0.0,0.0,40.0,22.0,19.0,17.0,476788.0,476790.0,610074.0,32.0,18.0,12.0,2.0,348023.0,348033.0,88259.0,4.0,0.0,3.0,0.0,66308.0,66311.0
10,300.0,2500,0.0,0.0,40.0,22.0,13.0,11.0,418798.0,418800.0,610074.0,32.0,18.0,7.0,2.0,300198.0,300203.0,88259.0,4.0,0.0,2.0,0.0,61000.0,61002.0
10,370.0,2500,0.0,0.0,40.0,22.0,11.0,10.0,361119.0,361120.0,610074.0,32.0,18.0,5.0,1.0,253913.0,253917.0,88259.0,4.0,0.0,2.0,0.0,54824.0,54826.0
10,440.0,2500,0.0,0.0,40.0,22.0,10.0,9.0,308409.0,308410.0,610074.0,32.0,18.0,5.0,1.0,212363.0,212367.0,88259.0,4.0,0.0,2.0,0.0,48596.0,48598.0
10,510.0,2500,0.0,0.0,40.0,22.0,7.0,7.0,261464.0,261464.0,610074.0,32.0,18.0,3.0,0.0,176345.0,176348.0,88259.0,4.0,0.0,1.0,0.0,42559.0,42560.0
10,580.0,2500,0.0,0.0,40.0,22.0,6.0,6.0,220988.0,220988.0,610074.0,32.0,18.0,3.0,0.0,145961.0,145964.0,88259.0,4.0,0.0,1.0,0.0,37056.0,37057.0
