Significance,Significance_Error
16.568600658923142,2.3850018386664735
16.813104380452753,2.7232016129565104
12.890831695237003,1.9345542654291243
13.959909613268856,2.1399336639384234
11.65760154785491,1.6530223001503892
10.532472659936321,1.5391708164390758
12.3322221069402,1.7424847555222756
10.919775449190292,1.7640102803428865
14.141024339164241,1.9167418707139783
13.244311235880163,1.8950670889559482
10.364441052081855,1.5524803188664162
15.750727370365983,2.581914389549738
13.665241802328822,1.8193167806777428
13.042775938227765,1.5297199152554917
13.271817188459773,1.6259015049043908
10.94313931993955,1.4634203772053427
15.452648880205059,2.085289951609267
9.805595283306308,1.826093512800124
11.753250331824232,2.216571790426754
15.194055018221954,2.01308880331959
12.110373868939348,1.596433400156915
13.202571029874232,2.572026330804737
11.154283210067911,1.6935618790719356
14.318727586905384,1.9945359834179588
13.603936767184631,1.8133342213140287
10.729722074561778,1.565046423094196
13.893881255379533,1.6544636035819895
10.714498590355873,1.760868505182187
15.229140030277152,1.8623541023364842
12.711352805935105,1.775499370827458
13.055791036221333,1.802156838010931
12.454208335650545,2.0826140492378684
14.328128909106976,1.7354624831965357
13.881840299924166,2.1015337586126477
10.778148591195185,1.5217534925172422
11.82171637550036,1.5121684663372035
13.21527173700879,1.6183885452003506
12.235680993711084,1.8853702903828016
14.84116736654734,2.056562177802861
13.770947606771749,2.0746990637456544
12.491314591590646,2.2110345263990587
12.352788829325503,1.6999282025880118
10.37494571822781,1.4291862150687287
13.71514191323212,1.791537322532455
13.69173433941744,2.2804278068344734
11.363142289780093,1.54260535713636
16.031230207062226,1.9921816566923098
16.269122714634474,2.2089754596956346
13.014850013692307,1.9849355711662309
10.460679151021829,1.7317845865756563
10.160458638658529,1.4526683361054642
13.316646618820265,1.695503757494953
12.685282303802124,1.6783832018924558
15.81367314512352,2.5343819564429912
12.241075607542477,1.6986431583015684
10.519523645676767,1.4289360010854741
11.7875344838864,1.6780573148232354
8.281813474523357,1.559007843116674
11.821195508356297,1.6712794523012897
9.774440701798424,1.7165744604882414
17.08456045347035,2.037158791756469
15.129199674173561,2.489093834145918
10.175527664792526,2.231688909321528
8.337547310175777,1.2258561921721487
11.509458473253249,1.7547576551625579
10.685187728360683,1.2765357549472567
12.675896387838844,1.9864680247298108
10.894622186026643,1.513174438562247
11.887338345273648,1.5363926520731472
12.373836947790789,1.467334361618082
12.348468566698717,1.7204140022807188
12.7876444697891,1.9285489222240038
13.075151687354069,1.8304719674827017
9.580703245168209,1.2020352596753774
13.505577194257384,2.482483763468178
10.046751583699352,1.5459448395718054
16.96718503741182,3.259329392183237
15.262292078001996,2.12762023824185
12.045714168595689,1.543499386272886
13.973964759973013,2.021134193862203
11.276325149488978,1.7026226861882428
11.954133686839306,1.892166223679378
14.961720234240312,2.102556103991793
13.732845606720364,1.7046372032684796
15.945066967838569,2.3694702097991276
13.95379951206609,1.7099851776716313
11.445943409477033,1.578460747989162
10.317437889943097,1.4459545328239265
11.832001381646684,1.6833941907931347
18.56057559087342,2.7863502367573387
12.798066933125234,1.6075311077567576
15.083790379231878,2.0633370579939663
13.29523207893283,1.8907624670025025
15.603687506056051,2.312482362898676
16.42660831609769,2.61561623736254
13.36406975367285,2.4257411748241884
15.524862679882935,2.817965864271743
11.752074374681346,2.322430242849651
11.07788275696375,1.4924076748266177
11.69345601009659,1.5081950502724093
14.517415994195265,2.9283130783116906
13.523643147933365,1.9709147996383025
18.229133535520756,3.1703479264332164
13.077520759163619,2.0802002000365514
12.990882265040439,1.8982934820725585
11.015400620277644,1.7468295026515925
12.873883691531915,2.115728610759992
13.094642058609711,1.5108263741134325
13.101268708374546,1.8135925839758151
13.803941226107218,1.8216852647909672
14.457051529950412,2.3029153435350356
10.769886196441494,1.526434859381939
10.22174081243417,1.3340834427143962
12.563135052118241,1.6462563726474575
8.006332840112714,1.2113913923859665
10.438816948368533,2.0753673070747967
12.757991961142226,1.7121760590219195
12.1141260737561,1.686820135449861
10.363895678209879,1.2173450679355193
15.168252339399057,2.5290377163757904
12.60065362157926,1.6375294642996758
11.60391196247473,1.5973993726260496
16.607898684047207,3.474743408543087
11.97318847392517,1.7858115026014085
11.123253374291455,1.5196573331707808
9.866484847737459,1.3022922356522955
14.969605917181717,2.976999078412525
8.642831155850867,1.1112622473163785
12.829422827899135,1.779946297564522
12.909644144338387,2.052120334398987
13.153048037163062,1.9999147970612923
13.781625094353869,1.9412938344249902
13.087000744301449,1.6488714469999983
13.765611357756715,2.165105505855766
12.357549286934514,1.84947690535894
11.533052382830691,1.8026430055559133
11.615414608404535,1.9783908148559546
10.813735448341896,1.292417636489565
13.440308141921577,1.4723234667521052
9.96804690462265,1.6039536914921897
10.11721122969145,1.6165325045459613
13.880224227208869,2.0089180651627108
10.733726442084523,1.5753181875587847
14.032152785012647,2.1618219390504416
13.216001059378518,1.6986859372339667
18.43508779663754,3.5520777152915106
18.07589701535727,1.6842008748028174
14.158442726427026,3.3204157540210195
9.304853525403576,1.29196185283216
14.717886267921676,1.8193648322958005
11.503775228333557,2.3706120146189607
10.412711836851972,1.4246928609314666
11.510180444932448,1.851796838120046
12.834129608834461,1.848771850864449
15.810816518496939,2.119560733620786
14.298151297497018,1.7096565854970935
11.584059146043979,1.4180833778414579
18.733181788293624,2.4463300343025827
12.396414292424092,1.9528161743941646
9.949347571756647,1.6809247173986972
14.150232873820606,2.0426460109170286
12.428755162565269,1.4062190133429653
9.166985368356226,1.2817681474503138
17.161216694546322,2.8974071685449143
11.611736700723258,1.4196411074019077
14.894228076701587,1.9408640099048442
9.179514531623422,1.212633923106115
15.068937241746653,2.002352471776985
11.875606261320174,1.5543512872515417
13.732383163131297,1.708048969961372
10.846841865757833,1.523992594011091
16.559322510457047,2.6051078052706136
11.095965301314617,1.5370764184831873
14.907947466914969,2.215766681849665
10.741703548880801,1.9829230891709664
15.98970448289562,2.421248008673567
11.635969710607478,1.5611689433124034
10.403374822832072,1.543759833431457
13.774298477148465,1.6380695743762108
10.371004733577672,1.4940771333871015
12.320186721188433,1.8880354297239679
11.197258024119733,1.6363310686380204
13.781695727935091,2.0905755015369825
10.74063869736982,1.5609432928499052
11.046725882655785,1.4007989571221429
12.673920785709267,1.7191163128079046
9.749665801521806,1.3710883183774953
13.15720042732623,1.5840803396221865
15.776198699517467,2.394780533188111
12.707833405545578,2.17531164282032
12.728763639410163,2.080095798246879
11.881760167386645,1.6635720779068233
10.84971168545658,1.5345873919254116
16.539824298600042,4.380014766625247
12.511834743798929,1.6545520603175858
12.189801313095796,1.8534670375087783
11.755916821396108,1.4482791148958065
10.751910064967198,1.5312444008234314
11.96691530643938,2.302744840546659
15.490828147427635,2.0167456104582038
17.499906580069755,2.9255989314556934
13.208359367271306,2.1129595786720916
12.603187479672048,2.1516987920111386
12.844921106052979,1.7774680539945902
11.456440344005578,2.0816716913257576
9.411423080068214,1.4041451620803598
15.753803890870211,2.130611269503252
13.222555727379527,2.0827628512403304
14.507044945982873,1.7268646010850393
10.077345625137015,1.2744330527773091
9.757146756670165,1.257778728462947
14.701288247734697,2.4616456711252663
15.180237742942197,2.862281949378238
10.70565379223561,1.7298940155348215
15.965327854900718,2.6441442084231115
10.757911840383333,1.6914820950725438
13.19574192778663,3.223026044721379
14.429166053455603,1.963593736734304
13.64934103538243,2.229888774416103
13.733081977892729,1.6675690094362232
12.824387399183033,1.593370293720802
13.722145118948976,2.1125023156929714
11.034844873367758,1.3753243269425737
11.560059628230833,1.5506856440477197
14.852211361078258,2.2105979494726795
13.826998606552028,1.766696992332238
11.466742846300239,1.7751236616972503
10.52628529432738,1.315657873132458
10.495844240040862,1.5470492924181456
18.234213777003056,3.4905441383154896
14.34900077121139,2.5563888656512717
12.285046242135893,1.448450768788227
12.2616390741777,1.9833679689036918
14.91484013235153,2.5989159501390353
13.622838079728956,1.9691423144691003
13.697136296740775,2.1851449195682933
10.506446177332817,1.4267703984627456
13.883829385111724,1.7829707976266365
13.7448819804268,1.9487683543040768
11.793031767412137,1.9396240780465752
10.610921229710616,2.7545705256936683
14.657066136587094,1.9906714719102612
13.291611371007367,1.4500901370786399
14.293309934969532,1.7643326042837655
17.298385614867044,3.148108623121761
11.42588729411063,1.61557663321892
16.09556129596027,1.9902952381965369
12.386546836130965,1.614242231331645
13.732881542273642,2.105353376547809
12.38162898222542,1.842014249373584
15.477787382291039,2.2392530645181745
12.719193419558183,1.749262414091206
13.660701951758057,1.8893270615804798
9.879887169368137,1.3488786922988774
10.844392244615888,1.3026625253338617
10.360079752682635,1.4790966564816517
12.386805916681812,1.9387758339294534
17.369452565113825,3.2445157596802323
14.658937089633701,2.009829504672676
10.788385209027549,1.7836378246480007
11.601015891508618,1.5067798181903655
11.774141913821206,1.7463032024140472
15.302563027293399,1.9760965014970229
13.458874485873293,1.5582930167946427
15.234608661138362,2.060143658563423
14.231383835101555,1.9072307912280306
10.821304017368131,1.5543202364843536
12.364259260747117,1.783263639268469
15.219664817567878,2.628464720586659
14.397452724751872,2.004394624216393
12.18518494926925,1.5438483193416865
11.823196265058813,2.621296186816265
15.211417873211028,2.2722564832512626
19.043173194867226,2.6034792406421343
13.86588415514839,2.0123709872660087
12.702567186783858,2.304673392647585
11.095971318482016,2.433531694975518
12.150287056919904,1.5201693668016967
11.953160543097441,1.8237752641835783
13.011368904172672,1.8732297120165557
11.056555259713424,1.6446409530095394
15.277128706713583,2.1541184913279396
13.775925017911073,2.610948904322415
13.24801910023825,1.5632544001198454
11.100733990405526,1.4352906308254085
13.435058590381837,1.657842502563912
12.460027558821924,1.6788193838046908
12.934854503985257,1.909436141127571
15.56715022727508,2.3881231722796583
14.786448521874958,2.955645760352309
13.766434002589882,2.2159408029649654
10.3190314215995,1.9561022249092823
14.90738729891595,2.777677694472979
14.087791960319066,2.410915218830657
12.665763839994279,1.5834695144797082
10.896731995941721,2.0351578455701858
13.322525618587132,1.9372144918104732
13.565860696407562,2.2545921795090025
13.505539459065876,1.6371584188253894
11.964840111482493,2.081296574737769
11.62174045858163,1.575859980736181
13.514694766258277,1.9834847508627311
14.934134446613962,2.7730223180578064
11.820480616208073,1.8694431766577129
12.927321246726818,1.7825550808613584
12.628653792267196,1.8447311762366825
14.381911365814588,2.097441528773386
12.085742085863906,1.6566930994366853
12.579145018798723,1.465098094230609
10.950171151114516,1.8208063326229424
11.857048638199267,1.500883072803779
12.44376836485442,1.7631186427434102
14.204970123681942,2.3762477650219704
12.91295870311418,1.9006889252804255
13.933611837524746,1.6958311798330243
10.824662546929154,1.6387699369003492
17.290357496684585,5.820472982658992
15.524231933378493,2.6573302435768165
15.640861904281955,2.4943461591245892
12.849392039186439,1.9687185951387285
15.639735230893638,2.893205559078022
11.993636947148046,1.8702800908042738
12.66273900678395,1.7104194766554086
14.848542768074013,2.4992898939623824
12.301540994076255,1.6397102726878763
13.047367831672322,1.7527778407183285
10.063076017023562,1.4984120640325842
12.785034012126179,1.4909797485124117
17.061208830201572,1.926142178201366
10.30030985825805,1.5876686599440497
12.511189300125515,2.4408452817093145
7.514869727409418,1.3658340544332377
12.039011842368522,1.4613545748009729
10.648077435784977,1.4140771004121437
13.310208146876883,1.6805650001712176
9.407738214115215,1.4207745375691625
15.430907274004063,2.0572962324586066
13.857120561234076,2.1485781878359127
13.214038765800783,1.4405359553602939
16.478798701568834,2.8888345478268573
13.757906761897129,2.1856356096664173
11.308943021580276,1.5032656132838855
16.018115125727267,1.964092502265223
7.845924759002182,1.3303637846919987
12.040398064463888,1.5118278510352698
11.816285074946794,1.458446089726388
9.869303830620156,1.3671707947849434
14.618193529386602,2.226721330873825
12.532387406602187,1.6446017091522844
9.568567067436076,1.2568412650382257
13.215604930827725,2.1247372350299125
14.006469160313165,1.7205264817466808
13.12303056928844,1.8554902134186975
9.596523855865547,1.4244243237464833
12.66442346519757,1.4103294211261659
10.477523014300058,1.3165914200563997
11.501338240028803,1.8533096715393136
18.177320675574283,4.749018813441224
10.6474193602099,1.5206984841576683
14.27191666343144,2.09970318676421
14.128490264610214,2.9195398443120486
14.172288572408993,2.440916994465971
15.088938040561269,2.194194449343011
16.25553775753256,2.9894655504809937
11.231418789455125,1.6795553250638895
11.965119372322658,2.1913084546038886
11.450015945072547,2.0317495465545163
13.534361936394806,1.646504152516188
11.935785613610232,1.4980914389799391
10.835214450337974,1.4133715575397758
12.224921167948393,1.9021546685233144
13.65920371892833,1.710889928270658
12.698808575335768,1.8349640327581611
10.764013513506267,1.5332844276458282
10.826015839456566,1.585809967455651
15.46822456409936,2.6480212566651837
14.501218092500977,2.1229810144709247
14.877784105521004,2.237567215819733
13.043488609096359,1.696100475499283
10.153769950558926,1.3873372034688407
11.524585631164094,1.7446936529216552
10.776517686976394,1.613165642098319
9.13345023053414,1.4267776435590462
10.90169860829819,1.5590931216110138
12.48964752247562,1.7049152766559552
14.79177520225228,1.9438023702891
13.837855411456964,1.8647351371445289
11.381948957142516,1.83562444673737
11.102047811503514,1.2962277606036918
12.713213326061888,1.994039929418152
11.409732749670361,1.8091541746595616
13.673865327381716,1.9918914462929649
13.612454248385337,1.6352481107186156
11.958306452541096,1.4923089932156288
11.021324819729987,2.000728619175721
15.023474891410244,2.3093868316678945
9.829339106226085,1.3252280994030554
13.4724187335541,1.7742690864657247
13.966579568589195,2.3751710960113015
10.677601632790324,1.6076327208994947
13.034620024956462,1.6492667038832982
12.515800974730304,2.130821973885184
12.760772779381696,1.8139228680254493
10.796381743450489,1.5884009936949783
12.355644318393656,1.863592644660347
15.091676440849152,1.8547907705334248
10.680309912390864,1.342183363881487
12.226772929234782,1.6403356932516617
10.494721323110339,2.3054753183949073
11.019827256342547,1.3497312695230863
14.252456569303954,2.1461047399146294
12.818347864502732,2.053775041008691
13.91180433839225,2.411584400372946
13.669008370032863,1.9140769329780505
13.53016750414306,1.6347861318526997
13.849754916264231,1.3814844381799636
9.217749635938244,1.2267805450757858
13.090588274769303,1.76395229946541
10.955162416784244,1.7122681481648871
10.562139541403901,1.3440883171818385
12.520901540729986,1.4863867827024
11.77041867671239,1.7653594580854055
14.460851120900927,1.7300994993787115
12.262989668190487,2.0005256049282183
11.18364053875278,1.6190990583760354
14.818173963650773,1.9387477228726022
10.352943326855218,1.9340729916079447
16.338735635330764,2.0190236219451827
11.425869583295874,1.7349037612960259
11.908969000707797,1.619563794513609
11.361002473387979,1.3046165057967534
14.509285761336729,1.973584280966819
11.41549531187296,1.6553520944828113
15.565686702941935,2.177888813129828
13.755017748696309,1.6835042832472302
16.555169004185387,1.9427942310504036
13.287873744075734,2.3016487986724123
15.752812004312615,2.0197441557202476
17.278086791825917,2.5164035282279267
13.380118276926078,2.988342305937215
6.693159078391326,1.3843457329909175
13.892094043596932,2.2057274412172547
15.439802027436944,2.027936113764779
11.946369534438961,2.1869541162425548
12.257760253714428,1.5761101654192247
10.217604436231786,1.5696271012991245
11.284045433171206,1.8785002298480935
13.314903722417297,1.9614875520175308
14.58507659642373,2.6493155015920236
11.373354072422156,1.4694982667750345
11.48386522603628,1.8115325796187371
13.811300620676313,1.7922653490346796
12.378269797965151,2.3258547372655065
9.430506295383493,1.5309196952999575
12.713387265883282,1.8848038305902095
13.153924198419144,1.5017161119977567
14.720484991158045,2.000770408531818
15.527786761218684,2.1064255585113685
11.391269691671807,1.8926813963549025
17.542882461904842,2.8035583524593752
11.01141648428862,1.6277618308788657
17.56363754653735,3.267178549637908
11.64498644501819,2.178684330463987
10.531390526682605,1.3490707877170172
11.3346958855709,1.5725421356363183
17.70240707389627,3.264353813591931
10.63045977522702,1.359901616786637
14.005840369212759,1.6879400747712057
9.61600701389597,1.4851336211794306
15.430138048086748,2.6775021204596134
12.741396981502513,1.6143275587357906
11.473306702785273,1.9247290732204363
14.530303475006752,2.641343857889368
12.637712945019661,1.7923355281789728
12.161051634472294,2.25188474266778
13.841192512508805,12.04483210105066
14.596665376918827,1.9603582035307334
12.374605622332176,1.5728319100640429
11.726208796137172,2.56312870010629
10.48842379358076,1.7779009315490122
12.520852937240663,2.088909238270655
14.833739011015357,2.2763115315202125
11.329870733990893,1.426973712729342
12.145517575569219,1.9312857161007133
11.070715101110114,1.7118684241725064
15.48063658131187,2.4592834592032795
12.798821364773143,1.7465001576271755
17.805003442368733,3.153602815028929
13.4989690108159,1.808399804535841
12.171680247281294,1.9467050134503514
14.817305207076915,3.3495773107087596
12.376812326359989,1.6006420732676603
14.615048735929154,2.071785748370149
10.627206399388799,1.7541947951934287
13.255307557493017,2.3473881688418334
13.380854245423421,1.589211605680966
15.707044268962985,2.505249909918757
13.509308691610922,1.6511173513057944
12.071703653929525,1.6170553828803456
12.055504316996956,1.645389289883183
13.002180261492827,1.7550646607327647
12.60769697664944,1.5147552255906442
15.158435781369912,2.102078950021333
10.592634034485318,1.347176643016508
12.616113567640822,1.6100731217733615
13.641178754170623,1.8259269429903495
13.250506560244169,1.5580004803940803
15.282325312535216,2.1129792596849497
11.63633332136609,2.2851996018864402
18.92894085803785,3.2346256104752906
11.62819529399333,1.7360990551693096
12.353755147513791,1.679573391393088
13.151740305296896,2.003634081427181
6.6436717387451605,1.1568807830663503
12.51220684604224,1.5834217694195223
10.630672085308612,1.4108087855838054
11.160617006304447,2.0205902240350837
15.56625752888041,2.2293158691081785
13.054731883207237,2.178444071185603
12.625961681224435,2.109099540454231
12.366269098737721,2.3438516515490546
11.975007112330708,1.942983498231468
10.79398237621337,1.6595875817609524
13.428738212097151,2.3210349140969373
11.792097406449592,1.925664056286775
12.610622880455653,1.7926099190046738
15.423340758541823,1.9687943620293331
13.701219146098653,2.1787603711426984
14.826489208116211,2.5214931490295243
15.311953525533609,2.767641085567608
13.738794044049643,2.340057458957773
9.694534120647571,1.709718621189361
13.016240797840497,1.9911853470105323
11.809472980576949,1.797634589863849
13.011817158153205,2.0226132808153645
9.726118293308655,1.5461825705980423
9.383723999878713,1.3690271208460212
11.406942100404018,1.416087641630817
10.895197338369469,1.6196452817559148
14.304822966272535,2.5307352857962098
17.934444750667748,3.1895511285590388
13.016862862154634,1.5542670732970674
14.866179335268843,3.0308560582828887
17.25253044114334,3.0972066951974977
12.508767386594473,1.991215167161033
10.256979435388557,1.3142089354617754
12.178472330911168,2.0037023966515735
11.14621766942178,2.1654560678864607
14.18165259916906,1.6925307552078377
9.584095899735697,1.4376730920908145
11.360330368498404,1.385598918304871
13.317551421465003,2.45370540103398
11.0391175050111,1.431480879200367
11.984560063190198,2.292200846772071
14.555012143201921,2.954517308980254
11.66914353632319,1.5640628871685764
13.216546999726717,2.4172846526915257
10.798794423977581,1.4054316074943043
12.703854711934069,2.481490948357472
11.413039388615598,2.094848177394275
12.931418026417825,2.274134744914832
13.63284748680797,2.1391038830673845
12.508697740853858,1.5255993057827335
10.630272451752115,1.2081968061057637
13.126025880934451,1.7252441471185036
11.58987463593108,1.5985569392185315
11.923013569074538,1.537809495398097
14.27139300593079,3.591493104452391
13.668284258397364,2.0331557294493297
16.699953725682413,2.997235756332659
14.389771207344797,2.5527323017267944
14.830554321398282,1.5528382833147352
13.902405099841253,1.77207799927732
14.939951250385596,2.157175979962841
12.986220503640574,1.6247453520848376
13.441027918499918,2.3072572232215585
16.64290554265926,2.0060479153766333
12.918981402242663,1.8528940032728933
13.684986435463134,2.079962161156957
13.625752279144514,1.6950361368306992
15.064094477525481,2.002705187291624
12.726255395945136,2.1190676915550237
12.931595241111557,2.8049289157349695
12.585181447786447,1.8942724664686812
13.562395596864484,2.4589531605544126
13.921147493500074,2.5611177815456054
17.940370908883928,2.577021788810371
11.644591183220136,1.5983397396198726
13.472272896000218,3.414324009373685
9.538707869976003,1.5212808934057855
15.974501724622483,3.5125303197479094
11.938426642880012,1.3492164823356936
14.334905199346316,1.942479414585916
15.504706531893408,1.6459905338750367
16.53538282929327,3.5302533457196956
13.58864128305858,2.0902466523346614
13.69010921924209,1.9242196746063902
12.06147911540105,2.0127683624417894
12.63069021579014,2.2271727105424897
9.91603381863438,1.2741343721635716
9.890334411540412,1.442264731616515
9.469827778321743,1.192128707915061
12.058357040916956,1.869172324173497
14.65101880946739,1.778254970029378
13.698724954752214,1.7827506567658975
14.871885674782153,2.1706463677883785
14.7146099316927,2.5602194166401615
11.052632460212294,1.3356141913700987
10.968015609143439,1.9486265345024487
11.473268240738859,2.0375587664907
11.122396001816343,1.6248137010141745
12.124331364001979,1.8874205121401364
14.236050663740633,1.903951712638874
11.737575510390766,1.8182661218151939
16.534268563589194,2.8253714348669545
16.241523579483005,2.410718005334793
10.678287808862489,1.2759379669329396
12.312382206742907,2.0080062784897788
13.18159754812949,1.4037731968059284
15.60312056504212,2.2633226259721537
12.692565393919438,1.933740026445467
12.894755887495844,1.7791337167263575
13.656727037084357,1.615482266504812
13.967953468751002,2.291940086879207
11.350714798579363,1.65151172224531
13.667587822898119,2.2193235070284816
8.935067487031683,1.3692998263392917
11.209886295818203,1.7604011191514684
16.52867022561789,2.0617572518218763
15.911557145957046,3.1186339781129844
13.261394416533873,2.0819350847922986
13.574757062457941,2.726358865896195
9.72659280560701,1.3884430691683722
11.47012070773185,2.3330831750061494
10.775733363583507,1.4700874081365147
10.099357435581828,1.7280335587655422
10.857451414726208,1.8840279579394676
15.334161081132482,3.4738112235580827
14.361960491429993,1.785218153942618
15.768331436285898,2.6966139349538847
11.94000012895038,1.50402638571218
14.219489099041606,1.7891803054774207
12.6985132982639,1.4447665222394834
9.921514889494464,1.3536177197581956
12.69569360059302,1.7306398696324872
16.52223362274403,3.784000354778421
13.959876979268689,1.916626801386586
11.524150085619947,1.617717320656203
16.933882727222247,2.41727859404124
19.749075466451878,6.630846779647771
10.338746980275292,1.9930496758053606
12.375186559564547,2.2805887264748765
20.241951059778675,1.660723562953623
