lambdac_signal_combined_momentum_kills,lambdac_bkg_combined_momentum_kills,lambdac_signal_combined_momentum_remaining,lambdac_bkg_combined_momentum_remaining,lambdac_combined_momentum_purity,lambdac_signal_charge_kills,lambdac_bkg_charge_kills,lambdac_sig_charge_remaining,lambdac_bkg_charge_remaining,lambdac_charge_efficiency,lambdac_charge_purity,lambdac_mass_limit_signal_kills,lambdac_mass_limit_bkg_kills,lambdac_mass_limit_signal_remaining,lambdac_mass_limit_bkg_remaining,lambdac_mass_limit_efficiency,lambdac_mass_limit_purity,lambdac_vtx_chi2_ndof_signal_kills,lambdac_vtx_chi2_ndof_bkg_kills,lambdac_vtx_chi2_ndof_signal_remaining,lambdac_vtx_chi2_ndof_bkg_remaining,lambdac_vtx_chi2_ndof_efficiency,lambdac_vtx_chi2_ndof_purity,lambdac_vtx_chi2_distance_sig_kills,lambdac_vtx_chi2_distance_bkg_kills,lambdac_vtx_chi2_distance_sig_remaining,lambdac_vtx_chi2_distance_bkg_remaining,lambdac_vtx_chi2_distance_efficiency,lambdac_vtx_chi2_distance_purity,lambdac_vtx_dira_sig_kills,lambdac_vtx_dira_bkg_kills,lambdac_vtx_dira_sig_remaining,lambdac_vtx_dira_bkg_remaining,lambdac_vtx_dira_efficiency,lambdac_vtx_dira_purity,lambdac_final_mass_cut_signal_kills,lambdac_final_mass_cut_bkg_kills,lambdac_final_mass_cut_signal_remaining,lambdac_final_mass_cut_bkg_remaining,lambdac_final_mass_cut_efficiency,lambdac_final_mass_cut_purity,xiccpp_miss_combo_sig_kills,xiccpp_miss_combo_bkg_kills,xiccpp_miss_combo_sig_remaining,xiccpp_miss_combo_bkg_remaining,xiccpp_miss_combo_efficiency,xiccpp_miss_combo_purity,xi_charge_conservation_signal_kills,xi_charge_conservation_bkg_kills,xi_charge_conservation_signal_remaining,xi_charge_conservation_bkg_remaining,xi_charge_conservation_efficiency,xi_charge_conservation_purity,xi_charge_sig_kills,xi_charge_bkg_kills,xi_charge_sig_remaining,xi_charge_bkg_remaining,xi_charge_efficiency,xi_charge_purity,xi_signal_minimum_momentum_kills,xi_bkg_minimum_momentum_kills,xi_sig_minimum_momentum_remaining,xi_bkg_minimum_momentum_remaining,xi_minimum_momentum_efficiency,xi_minimum_momentum_purity,xi_mass_sig_kills,xi_mass_bkg_kills,xi_mass_sig_remaining,xi_mass_bkg_remaining,xi_mass_efficiency,xi_mass_purity,xi_vtx_chi2_ndof_sig_kills,xi_vtx_chi2_ndof_bkg_kills,xi_vtx_chi2_ndof_sig_remaining,xi_vtx_chi2_ndof_bkg_remaining,xi_vtx_chi2_ndof_efficiency,xi_vtx_chi2_ndof_purity,xi_vtx_chi2_distance_sig_kills,xi_chi2_disatance_bkg_kills,xi_vtx_chi2_distance_sig_remaining,xi_chi2_disatance_bkg_remaining,xi_vtx_chi2_distance_efficiency,xi_vtx_chi2_distance_purity,xi_vtx_dira_sig_kills,xi_vtx_dira_bkg_kills,xi_vtx_dira_sig_remaining,xi_vtx_dira_bkg_remaining,xi_vtx_dira_efficiency,xi_vtx_dira_purity
5278.0,62411671.0,20277.0,42968203.0,0.0004716845071051079,91.0,21443911.0,20186.0,21524292.0,0.9955121566306653,0.0009369454205389038,70.0,20636355.0,20116.0,887937.0,0.9965322500743089,0.022152891956746967,357.0,808541.0,19759.0,79396.0,0.9822529329886658,0.19927386415208515,30.0,743.0,19729.0,78653.0,0.9984817045397034,0.2005346506474761,215.0,28187.0,19514.0,50466.0,0.989102336661767,0.27885110031437554,170.0,46086.0,19344.0,4380.0,0.9912883058317106,0.8153768335862418,0.0,0.0,8876.0,49753914.0,0.45885028949545076,0.00017836620494948718,0.0,0.0,8876.0,49753914.0,1.0,0.00017836620494948718,2.0,23599002.0,8874.0,26154912.0,0.9997746732762506,0.000339171097026969,2198.0,8626896.0,6676.0,17528016.0,0.7523101194500789,0.00038073095324397954,2.0,17302592.0,6674.0,225424.0,0.9997004194128221,0.028755094830631878,10.0,59926.0,6664.0,165498.0,0.9985016481869943,0.0387077287670915,6.0,747.0,6658.0,164751.0,0.9990996398559424,0.03884276788266661,58.0,12252.0,6600.0,152499.0,0.9912886752778612,0.04148360454811151
