lambdac_signal_combined_momentum_kills,lambdac_bkg_combined_momentum_kills,lambdac_signal_combined_momentum_remaining,lambdac_bkg_combined_momentum_remaining,lambdac_combined_momentum_purity,lambdac_signal_charge_kills,lambdac_bkg_charge_kills,lambdac_sig_charge_remaining,lambdac_bkg_charge_remaining,lambdac_charge_efficiency,lambdac_charge_purity,lambdac_mass_limit_signal_kills,lambdac_mass_limit_bkg_kills,lambdac_mass_limit_signal_remaining,lambdac_mass_limit_bkg_remaining,lambdac_mass_limit_efficiency,lambdac_mass_limit_purity,lambdac_vtx_chi2_ndof_signal_kills,lambdac_vtx_chi2_ndof_bkg_kills,lambdac_vtx_chi2_ndof_signal_remaining,lambdac_vtx_chi2_ndof_bkg_remaining,lambdac_vtx_chi2_ndof_efficiency,lambdac_vtx_chi2_ndof_purity,lambdac_vtx_chi2_distance_sig_kills,lambdac_vtx_chi2_distance_bkg_kills,lambdac_vtx_chi2_distance_sig_remaining,lambdac_vtx_chi2_distance_bkg_remaining,lambdac_vtx_chi2_distance_efficiency,lambdac_vtx_chi2_distance_purity,lambdac_vtx_dira_sig_kills,lambdac_vtx_dira_bkg_kills,lambdac_vtx_dira_sig_remaining,lambdac_vtx_dira_bkg_remaining,lambdac_vtx_dira_efficiency,lambdac_vtx_dira_purity,lambdac_final_mass_cut_signal_kills,lambdac_final_mass_cut_bkg_kills,lambdac_final_mass_cut_signal_remaining,lambdac_final_mass_cut_bkg_remaining,lambdac_final_mass_cut_efficiency,lambdac_final_mass_cut_purity,xiccpp_miss_combo_sig_kills,xiccpp_miss_combo_bkg_kills,xiccpp_miss_combo_sig_remaining,xiccpp_miss_combo_bkg_remaining,xiccpp_miss_combo_efficiency,xiccpp_miss_combo_purity,xi_charge_conservation_signal_kills,xi_charge_conservation_bkg_kills,xi_charge_conservation_signal_remaining,xi_charge_conservation_bkg_remaining,xi_charge_conservation_efficiency,xi_charge_conservation_purity,xi_charge_sig_kills,xi_charge_bkg_kills,xi_charge_sig_remaining,xi_charge_bkg_remaining,xi_charge_efficiency,xi_charge_purity,xi_signal_minimum_momentum_kills,xi_bkg_minimum_momentum_kills,xi_sig_minimum_momentum_remaining,xi_bkg_minimum_momentum_remaining,xi_minimum_momentum_efficiency,xi_minimum_momentum_purity,xi_mass_sig_kills,xi_mass_bkg_kills,xi_mass_sig_remaining,xi_mass_bkg_remaining,xi_mass_efficiency,xi_mass_purity,xi_vtx_chi2_ndof_sig_kills,xi_vtx_chi2_ndof_bkg_kills,xi_vtx_chi2_ndof_sig_remaining,xi_vtx_chi2_ndof_bkg_remaining,xi_vtx_chi2_ndof_efficiency,xi_vtx_chi2_ndof_purity,xi_vtx_chi2_distance_sig_kills,xi_chi2_disatance_bkg_kills,xi_vtx_chi2_distance_sig_remaining,xi_chi2_disatance_bkg_remaining,xi_vtx_chi2_distance_efficiency,xi_vtx_chi2_distance_purity,xi_vtx_dira_sig_kills,xi_vtx_dira_bkg_kills,xi_vtx_dira_sig_remaining,xi_vtx_dira_bkg_remaining,xi_vtx_dira_efficiency,xi_vtx_dira_purity
301.0,3467085.0,1099.0,2402467.0,0.0004572372882625242,6.0,1199021.0,1093.0,1203446.0,0.9945404913557779,0.0009074010887152317,9.0,1154081.0,1084.0,49365.0,0.9917657822506862,0.02148704632401044,23.0,45023.0,1061.0,4342.0,0.9787822878228782,0.19637238571164173,3.0,30.0,1058.0,4312.0,0.9971724787935909,0.19702048417132212,10.0,1530.0,1048.0,2782.0,0.9905482041587902,0.27362924281984335,8.0,2546.0,1040.0,236.0,0.9923664122137404,0.8150470219435737,0.0,0.0,454.0,2770810.0,0.43653846153846154,0.00016382416110483078,0.0,0.0,454.0,2770810.0,1.0,0.00016382416110483078,0.0,1442458.0,454.0,1328352.0,1.0,0.00034166010689296034,122.0,439382.0,332.0,888970.0,0.7312775330396476,0.0003733264965107841,0.0,876528.0,332.0,12442.0,1.0,0.025990292782213875,0.0,3862.0,332.0,8580.0,1.0,0.037253141831238734,2.0,62.0,330.0,8518.0,0.9939759036144579,0.037296564195298365,4.0,462.0,326.0,8056.0,0.9878787878787879,0.038892865664519216
